iteration	alpha_actor	alpha_critic	gamma	negReward	fit	ratio
877	0.01	0.01	0.0630094	0.055862	-53.062	0.993054
878	0.01	0.01	0.0646693	0.0551474	-53.6527	1.01113
879	0.01	0.01	0.0579867	0.0535408	-52.1648	0.972267
880	0.01	0.01	0.0681051	0.0433362	-53.9029	1.03332
881	0.01	0.01	0.0699943	0.0269356	-50.5587	0.937959
882	0.01	0.01	0.0627873	0.0333072	-52.2389	1.03323
883	0.01	0.01	0.0675179	0.0235735	-50.4151	0.965087
884	0.01	0.01	0.0750342	0.0346216	-51.2218	1.016
885	0.01	0.01	0.0824576	0.034075	-51.4759	1.00496
886	0.01	0.01	0.0810879	0.0454046	-52.9238	1.02813
887	0.01	0.01	0.060321	0.0503816	-53.1407	1.0041
888	0.01	0.01	0.0554858	0.0606657	-54.3287	1.02235
889	0.01	0.01	0.0554858	0.0606657	-54.3287	0.980011
890	0.01	0.01	0.0569895	0.0667278	-55.3459	1.01872
891	0.01	0.01	0.033714	0.0703964	-54.3008	0.981116
892	0.01	0.01	0.0345394	0.0729517	-54.5679	1.00492
893	0.01	0.01	0.0372559	0.08464	-57.0555	1.04559
894	0.01	0.01	0.0399079	0.0700637	-53.8983	0.944665
895	0.01	0.01	0.0362291	0.0777738	-55.6884	1.03321
896	0.01	0.01	0.0545517	0.0709324	-55.0722	0.988934
897	0.01	0.01	0.058332	0.0620222	-54.4832	0.989305
898	0.01	0.01	0.0565584	0.0648954	-53.0359	0.973436
899	0.01	0.01	0.0471092	0.06904	-55.1801	1.04043
900	0.01	0.01	0.0532412	0.0741433	-54.3508	0.98497
901	0.01	0.01	0.0200323	0.0627489	-53.4876	0.984118
902	0.01	0.01	0.0392587	0.0591567	-54.5093	1.0191
903	0.01	0.01	0.0540146	0.0440769	-52.6309	0.96554
904	0.01	0.01	0.0622183	0.0619037	-54.7658	1.04056
905	0.01	0.01	0.0676173	0.0540471	-53.7184	0.980876
906	0.01	0.01	0.0747788	0.0335356	-52.9287	0.985299
907	0.01	0.01	0.0601342	0.0343073	-51.6161	0.9752
908	0.01	0.01	0.0631051	0.00867875	-51.2813	0.993515
909	0.01	0.01	0.0867168	0.0173115	-53.4101	1.04151
910	0.01	0.01	0.0896336	0.023776	-51.3743	0.961883
911	0.01	0.01	0.0916394	0.0423569	-53.1539	1.03464
912	0.01	0.01	0.0826057	0.0240787	-50.7435	0.954653
913	0.01	0.01	0.0703504	0.0184933	-50.0465	0.986264
914	0.01	0.01	0.0707324	0.0116218	-51.5439	1.02992
915	0.01	0.01	0.0680871	0.0179507	-52.2565	1.01382
916	0.01	0.01	0.0701519	0.0107575	-50.0891	0.958524
917	0.01	0.01	0.0629736	0.02513	-50.6443	1.01108
918	0.01	0.01	0.0553543	0.010434	-50.3005	0.993213
919	0.01	0.01	0.0534873	0.00229701	-50.9536	1.01298
920	0.01	0.01	0.0445461	0.00946885	-50.421	0.989548
921	0.01	0.01	0.0464657	0.0168029	-51.0441	1.01236
922	0.01	0.01	0.057268	0.00829332	-50.149	0.982463
923	0.01	0.01	0.052386	0.00506967	-50.0979	0.998982
924	0.01	0.01	0.0741057	0.0147543	-51.8393	1.03476
925	0.01	0.01	0.0618995	0.0113475	-50.3109	0.970517
926	0.01	0.01	0.0791552	0.0110955	-51.5089	1.02381
927	0.01	0.01	0.0902354	0.00846756	-50.9199	0.988566
928	0.01	0.01	0.104261	0.0262384	-52.3887	1.02884
929	0.01	0.01	0.100604	0.00124622	-50.116	0.956619
930	0.01	0.01	0.101137	0.0184416	-51.2044	1.02172
931	0.01	0.01	0.101042	0.0372048	-52.1005	1.0175
932	0.01	0.01	0.123658	0.0245468	-50.6227	0.971635
933	0.01	0.01	0.119108	0.028933	-51.6554	1.0204
934	0.01	0.01	0.120993	0.0143495	-51.4289	0.995616
935	0.01	0.01	0.119515	0.00615548	-50.3963	0.979921
936	0.01	0.01	0.120108	0.00667743	-51.1683	1.01532
937	0.01	0.01	0.132736	0	-51.4978	1.00644
938	0.01	0.01	0.13947	0	-50.9511	0.989385
939	0.01	0.01	0.126558	0.00984091	-52.1178	1.0229
940	0.01	0.01	0.10555	0.00993856	-51.6376	0.990786
941	0.01	0.01	0.0979392	0.0131983	-49.7815	0.964055
942	0.01	0.01	0.107693	0.0310904	-53.6771	1.07825
943	0.01	0.01	0.0828406	0.028866	-53.15	0.990181
944	0.01	0.01	0.0758389	0.00829586	-50.6883	0.953684
945	0.01	0.01	0.0769186	0.00136645	-50.5501	0.997273
946	0.01	0.01	0.0725161	0	-49.8397	0.985947
947	0.01	0.01	0.0665467	0.00982743	-49.9777	1.00277
948	0.01	0.01	0.047156	0.0228023	-49.6677	0.993797
949	0.01	0.01	0.0437826	0.0265812	-51.6497	1.0399
950	0.01	0.01	0.0463062	0.028574	-50.8883	0.985258
951	0.01	0.01	0.0457063	0.033314	-51.4569	1.01117
952	0.01	0.01	0.0414761	0.0327591	-52.1181	1.01285
953	0.01	0.01	0.0364743	0.039248	-52.042	0.998541
954	0.01	0.01	0.0297567	0.0348385	-52.3969	1.00682
955	0.01	0.01	0.0400249	0.041526	-52.6317	1.00448
956	0.01	0.01	0.0499997	0.038414	-52.9631	1.0063
957	0.01	0.01	0.05108	0.0382416	-51.4953	0.972286
958	0.01	0.01	0.0714325	0.0125436	-50.8544	0.987555
959	0.01	0.01	0.04939	0	-49.0955	0.965412
960	0.01	0.01	0.0425094	0.00725875	-50.6106	1.03086
961	0.01	0.01	0.0294974	0.00907077	-50.0251	0.98843
962	0.01	0.01	0.0440517	0.00254201	-51.0061	1.01961
963	0.01	0.01	0.0399184	0.00780197	-51.3464	1.00667
964	0.01	0.01	0.0454142	0.0194336	-50.8796	0.990909
965	0.01	0.01	0.0424672	0.0233828	-50.933	1.00105
966	0.01	0.01	0.050993	0.0212417	-51.5504	1.01212
967	0.01	0.01	0.0472719	0.0104202	-51.4048	0.997176
968	0.01	0.01	0.0459583	0.0187277	-51.1731	0.995493
969	0.01	0.01	0.0450139	0.0185874	-50.9334	0.995317
970	0.01	0.01	0.0449852	0.00898268	-50.1093	0.983819
971	0.01	0.01	0.0389602	0.0134269	-51.3184	1.02413
972	0.01	0.01	0.0347179	0.025365	-52.4584	1.02221
973	0.01	0.01	0.0418023	0.0121684	-50.8296	0.968949
974	0.01	0.01	0.040069	0.0214789	-53.1757	1.04616
975	0.01	0.01	0.0376559	0.0433852	-52.9681	0.996095
976	0.01	0.01	0.0490427	0.0479562	-53.131	1.00308
977	0.01	0.01	0.0501168	0.0651385	-54.0421	1.01715
978	0.01	0.01	0.0345019	0.0642809	-53.9925	0.999082
979	0.01	0.01	0.0273475	0.0503798	-53.0964	0.983403
980	0.01	0.01	0.0312886	0.0763394	-54.4265	1.02505
981	0.01	0.01	0.0182016	0.0731406	-53.6841	0.986361
982	0.01	0.01	0.0150522	0.0743131	-55.1398	1.02712
983	0.01	0.01	0.0155464	0.0848605	-55.7797	1.0116
984	0.01	0.01	0.0252891	0.0970924	-56.5733	1.01423
985	0.01	0.01	0.0163742	0.109297	-57.1079	1.00945
986	0.01	0.01	0.0284124	0.116725	-58.5135	1.02461
987	0.01	0.01	0.0336507	0.110147	-58.9045	1.00668
988	0.01	0.01	0.0336507	0.110147	-58.9045	0.941984
989	0.01	0.01	0.0296719	0.117536	-58.5302	0.993645
990	0.01	0.01	0.0277602	0.107733	-57.8315	0.988062
991	0.01	0.01	0.0231234	0.106851	-58.9554	1.01943
992	0.01	0.01	0.0210013	0.113006	-58.0612	0.984832
993	0.01	0.01	0.00901775	0.119583	-58.5957	1.00921
994	0.01	0.01	0.0326555	0.123097	-58.1084	0.991684
995	0.01	0.01	0.0317577	0.123486	-58.5026	1.00678
996	0.01	0.01	0.0383041	0.11922	-57.2553	0.97868
997	0.01	0.01	0.0461097	0.125214	-57.5983	1.00599
998	0.01	0.01	0.0495948	0.112532	-59.2248	1.02824
999	0.01	0.01	0.0440959	0.10848	-58.7939	0.992724
