iteration	alpha_actor	alpha_critic	gamma	negReward	fit	ratio
2604	0.05	0.05	0	2.72109	-133.798	1.05009
2605	0.05	0.05	0	4.00985	-139.088	1.03954
2606	0.05	0.05	0	3.93076	-137.596	0.989271
2607	0.05	0.05	0	4.57014	-136.213	0.989955
2608	0.05	0.05	0	5.13436	-158.33	1.16236
2609	0.05	0.05	0	5.01559	-285.066	1.80046
2610	0.05	0.05	0	5.01559	-285.066	0.501612
2611	0.05	0.05	0	3.77968	-276.268	0.969137
2612	0.05	0.05	0	2.85452	-127.734	0.462355
2613	0.05	0.05	0	3.911	-128.063	1.00258
2614	0.05	0.05	0	3.47197	-133.112	1.03943
2615	0.05	0.05	0	2.9096	-269.301	2.02312
2616	0.05	0.05	0	2.9096	-269.301	0.513597
2617	0.05	0.05	0	2.81289	-138.27	0.513439
2618	0.05	0.05	0	3.04002	-137.6	0.995159
2619	0.05	0.05	0	3.14758	-126.709	0.920852
2620	0.05	0.05	0	2.10081	-121.223	0.956703
2621	0.05	0.05	0	1.30495	-107.959	0.890579
2622	0.05	0.05	0	0.743321	-99.4481	0.921167
2623	0.05	0.05	0	0	-83.3192	0.837816
2624	0.05	0.05	0	0	-83.1058	0.997438
2625	0.05	0.05	0	1.02297	-109.155	1.31344
2626	0.05	0.05	0	1.67615	-113.006	1.03528
2627	0.05	0.05	0	1.08605	-106.508	0.942502
2628	0.05	0.05	0	2.00257	-118.151	1.10932
2629	0.05	0.05	0	2.79294	-125.22	1.05983
2630	0.05	0.05	0	1.62808	-116.435	0.92984
2631	0.05	0.05	0	2.31911	-120.784	1.03735
2632	0.05	0.05	0	3.04335	-140.171	1.16051
2633	0.05	0.05	0	1.16147	-105.755	0.754476
2634	0.05	0.05	0	0.492541	-91.2198	0.862554
2635	0.05	0.05	0	0.900852	-103.426	1.13381
2636	0.05	0.05	0	1.43893	-110.15	1.06501
2637	0.05	0.05	0	0.574804	-90.3886	0.820599
2638	0.05	0.05	0	0.0180845	-83.8214	0.927344
2639	0.05	0.05	0	0.736788	-96.1825	1.14747
2640	0.05	0.05	0	2.04204	-119.726	1.24478
2641	0.05	0.05	0	2.32752	-116.482	0.972906
2642	0.05	0.05	0	2.49256	-122.808	1.05431
2643	0.05	0.05	0	3.31496	-145.862	1.18772
2644	0.05	0.05	0	4.02853	-140.824	0.965459
2645	0.05	0.05	0	3.6983	-141.637	1.00578
2646	0.05	0.05	0	2.41525	-123.359	0.87095
2647	0.05	0.05	0	3.90981	-142.723	1.15697
2648	0.05	0.05	0	3.99912	-136.549	0.956745
2649	0.05	0.05	0	3.19392	-128.681	0.942378
2650	0.05	0.05	0	5.11351	-155.771	1.21052
2651	0.05	0.05	0	6.07283	-147.714	0.948274
2652	0.05	0.05	0	6.73698	-152.907	1.03515
2653	0.05	0.05	0	5.28642	-153.97	1.00695
2654	0.05	0.05	0	5.28642	-153.97	0.892314
2655	0.05	0.05	0	7.23165	-186.77	1.21303
2656	0.05	0.05	0	7.23165	-186.77	0.780094
2657	0.05	0.05	0	7.39905	-325.605	1.74335
2658	0.05	0.05	0	7.39905	-325.605	0.525033
2659	0.05	0.05	0	8.99269	-155.465	0.477464
2660	0.05	0.05	0	8.70156	-155.393	0.999536
2661	0.05	0.05	0	7.85059	-152.344	0.980381
2662	0.05	0.05	0	7.55893	-189.974	1.247
2663	0.05	0.05	0	7.55893	-189.974	0.802916
2664	0.05	0.05	0	8.44639	-160.924	0.847084
2665	0.05	0.05	0	8.77606	-301.795	1.87539
2666	0.05	0.05	0	8.36119	-288.116	0.954675
2667	0.05	0.05	0	8.17907	-290.754	1.00916
2668	0.05	0.05	0	8.17907	-290.754	0.520354
2669	0.05	0.05	0	8.26964	-154.099	0.529998
2670	0.05	0.05	0	9.8471	-298.136	1.9347
2671	0.05	0.05	0	8.71668	-162.296	0.544371
2672	0.05	0.05	0	8.97143	-159.893	0.985193
2673	0.05	0.05	0	7.66667	-162.833	1.01839
2674	0.05	0.05	0	7.11346	-155.555	0.955303
2675	0.05	0.05	0	7.35899	-155.259	0.998095
2676	0.05	0.05	0	7.34841	-155.672	1.00266
2677	0.05	0.05	0	7.36259	-158.477	1.01802
2678	0.05	0.05	0	8.78533	-161.268	1.01761
2679	0.05	0.05	0	8.78533	-161.268	0.97239
2680	0.05	0.05	0	8.52235	-163.028	1.01091
2681	0.05	0.05	0	10	-300.906	1.84573
2682	0.05	0.05	0	10	-300.906	0.538019
2683	0.05	0.05	0	10	-300.906	0.568822
2684	0.05	0.05	0	10	-300.906	0.516879
2685	0.05	0.05	0	8.99318	-329.814	1.09607
2686	0.05	0.05	0	8.99318	-329.814	0.464198
2687	0.05	0.05	0	9.66106	-160.877	0.48778
2688	0.05	0.05	0	10	-172.072	1.06959
2689	0.05	0.05	0	9.23161	-298.83	1.73666
2690	0.05	0.05	0	9.85723	-298.855	1.00008
2691	0.05	0.05	0	8.15638	-194.563	0.651027
2692	0.05	0.05	0	8.09825	-273.03	1.4033
2693	0.05	0.05	0	8.09825	-273.03	0.558103
2694	0.05	0.05	0	9.80157	-174.612	0.639535
2695	0.05	0.05	0	10	-416.669	2.38625
2696	0.05	0.05	0	10	-294.966	0.707914
2697	0.05	0.05	0	9.37182	-288.118	0.976784
2698	0.05	0.05	0	10	-302.726	1.0507
2699	0.05	0.05	0	10	-160.962	0.531708
2700	0.05	0.05	0	10	-161.369	1.00253
2701	0.05	0.05	0	10	-162.48	1.00689
2702	0.05	0.05	0	10	-190.539	1.17269
2703	0.05	0.05	0	10	-190.539	0.86156
2704	0.05	0.05	0	10	-166.492	0.873793
2705	0.05	0.05	0	10	-298.665	1.79387
2706	0.05	0.05	0	10	-164.548	0.550946
2707	0.05	0.05	0	9.77771	-164.325	0.998641
2708	0.05	0.05	0	9.75392	-169.992	1.03449
2709	0.05	0.05	0	10	-163.491	0.961755
2710	0.05	0.05	0	9.19927	-196.769	1.20355
2711	0.05	0.05	0	10	-186.321	0.9469
2712	0.05	0.05	0	10	-294.709	1.58173
2713	0.05	0.05	0	9.91137	-166.881	0.566257
2714	0.05	0.05	0	8.81792	-283.116	1.69651
2715	0.05	0.05	0	9.42692	-161.372	0.569984
2716	0.05	0.05	0	10	-157.95	0.978799
2717	0.05	0.05	0	9.47256	-163.284	1.03377
2718	0.05	0.05	0	9.0502	-270.031	1.65375
2719	0.05	0.05	0	8.85568	-275.469	1.02014
2720	0.05	0.05	0	9.08723	-284.603	1.03316
2721	0.05	0.05	0	8.43376	-298.068	1.04731
2722	0.05	0.05	0	9.08148	-314.812	1.05618
2723	0.05	0.05	0	9.08148	-314.812	0.51186
2724	0.05	0.05	0	7.90686	-164.123	0.521337
2725	0.05	0.05	0	9.63813	-276.974	1.68759
2726	0.05	0.05	0	9.40172	-168.065	0.60679
2727	0.05	0.05	0	9.74572	-157.944	0.93978
2728	0.05	0.05	0	10	-293.57	1.8587
2729	0.05	0.05	0	10	-293.57	0.566073
2730	0.05	0.05	0	7.9626	-293.897	1.00111
2731	0.05	0.05	0	7.51388	-147.996	0.503564
2732	0.05	0.05	0	8.14469	-153.872	1.0397
2733	0.05	0.05	0	7.08402	-154.319	1.00291
2734	0.05	0.05	0	6.52543	-152.784	0.990052
2735	0.05	0.05	0	4.89887	-141.374	0.925322
2736	0.05	0.05	0	6.04295	-154.364	1.09188
2737	0.05	0.05	0	4.12219	-142.163	0.920957
2738	0.05	0.05	0	6.02968	-149.874	1.05424
2739	0.05	0.05	0	7.41478	-159.052	1.06124
2740	0.05	0.05	0	6.7431	-153.197	0.963187
2741	0.05	0.05	0	7.12463	-153.747	1.00359
2742	0.05	0.05	0	7.86397	-162.848	1.0592
2743	0.05	0.05	0	9.3355	-158.533	0.973497
2744	0.05	0.05	0	9.1671	-198.509	1.25217
2745	0.05	0.05	0	10	-291.647	1.46919
2746	0.05	0.05	0	8.52527	-158.53	0.543568
2747	0.05	0.05	0	8.51472	-160.173	1.01036
2748	0.05	0.05	0	8.82246	-163.724	1.02217
2749	0.05	0.05	0	7.88021	-164.681	1.00584
2750	0.05	0.05	0	7.60172	-298.284	1.81129
2751	0.05	0.05	0	6.55259	-285.798	0.95814
2752	0.05	0.05	0	5.8712	-148.173	0.518453
2753	0.05	0.05	0	4.98001	-150.297	1.01433
2754	0.05	0.05	0	4.4203	-138.068	0.918637
2755	0.05	0.05	0	4.59431	-129.663	0.939124
2756	0.05	0.05	0	4.36385	-141.588	1.09197
2757	0.05	0.05	0	6.31259	-294.334	2.0788
2758	0.05	0.05	0	5.76277	-151.199	0.513698
2759	0.05	0.05	0	4.20728	-145.517	0.962422
2760	0.05	0.05	0	4.79477	-141.062	0.969387
2761	0.05	0.05	0	4.72636	-276.846	1.96258
2762	0.05	0.05	0	5.73584	-280.935	1.01477
2763	0.05	0.05	0	5.73584	-280.935	0.49465
2764	0.05	0.05	0	5.49139	-137.784	0.490446
2765	0.05	0.05	0	5.14195	-143.515	1.04159
2766	0.05	0.05	0	3.80735	-129.119	0.899693
2767	0.05	0.05	0	2.26079	-118.833	0.920334
2768	0.05	0.05	0	3.89691	-149.376	1.25702
2769	0.05	0.05	0	3.45441	-132.907	0.889753
2770	0.05	0.05	0	5.19787	-143.131	1.07692
2771	0.05	0.05	0	5.40806	-138.76	0.96946
2772	0.05	0.05	0	3.72958	-277.518	1.99999
2773	0.05	0.05	0	4.1544	-277.44	0.99972
2774	0.05	0.05	0	4.1544	-277.44	0.439151
2775	0.05	0.05	0	4.1544	-277.44	0.519916
2776	0.05	0.05	0	3.51006	-136.572	0.492258
2777	0.05	0.05	0	3.73264	-137.865	1.00946
2778	0.05	0.05	0	4.84446	-152.263	1.10444
2779	0.05	0.05	0	4.25224	-142.35	0.934893
2780	0.05	0.05	0	5.15208	-147.519	1.03632
2781	0.05	0.05	0	4.83651	-138.081	0.936023
2782	0.05	0.05	0	4.05316	-278.845	2.01943
2783	0.05	0.05	0	4.05316	-278.845	0.510987
2784	0.05	0.05	0	3.1336	-131.975	0.473292
2785	0.05	0.05	0	2.09168	-119.995	0.909225
2786	0.05	0.05	0	2.65926	-137.309	1.14429
2787	0.05	0.05	0	4.32335	-144.341	1.05121
2788	0.05	0.05	0	4.2851	-141.471	0.980119
2789	0.05	0.05	0	4.35664	-137.893	0.974708
2790	0.05	0.05	0	5.1366	-151.755	1.10053
2791	0.05	0.05	0	5.37847	-149.813	0.987201
2792	0.05	0.05	0	5.37847	-149.813	0.894918
2793	0.05	0.05	0	5.66606	-156.319	1.04343
2794	0.05	0.05	0	4.71088	-140.488	0.89873
2795	0.05	0.05	0	3.73775	-129.008	0.918284
2796	0.05	0.05	0	5.20643	-148.081	1.14784
2797	0.05	0.05	0	5.95035	-163.379	1.10331
2798	0.05	0.05	0	6.11454	-288.251	1.76431
2799	0.05	0.05	0	6.48161	-150.24	0.521211
2800	0.05	0.05	0	6.17856	-143.358	0.954196
2801	0.05	0.05	0	6.44231	-290.325	2.02517
2802	0.05	0.05	0	6.44231	-290.325	0.546392
2803	0.05	0.05	0	6.44231	-290.325	0.626057
2804	0.05	0.05	0	7.66153	-287.364	0.9898
2805	0.05	0.05	0	7.66153	-287.364	0.549378
2806	0.05	0.05	0	8.40498	-155.309	0.540461
2807	0.05	0.05	0	8.1902	-276.352	1.77937
2808	0.05	0.05	0	8.64522	-274.229	0.992317
2809	0.05	0.05	0	7.54694	-162.174	0.591381
2810	0.05	0.05	0	8.05203	-268.315	1.65449
2811	0.05	0.05	0	8.05203	-268.315	0.592875
2812	0.05	0.05	0	8.05203	-268.315	0.619573
2813	0.05	0.05	0	8.24608	-314.673	1.17277
2814	0.05	0.05	0	7.74528	-152.706	0.485285
2815	0.05	0.05	0	8.45539	-157.518	1.03151
2816	0.05	0.05	0	8.6078	-328.832	2.08758
2817	0.05	0.05	0	8.82956	-294.651	0.896054
2818	0.05	0.05	0	10	-293.984	0.997736
2819	0.05	0.05	0	10	-299.235	1.01786
2820	0.05	0.05	0	10	-299.235	0.635606
2821	0.05	0.05	0	9.07442	-295.228	0.986611
2822	0.05	0.05	0	9.07442	-295.228	0.944413
2823	0.05	0.05	0	8.75757	-296.525	1.00439
2824	0.05	0.05	0	8.75757	-296.525	0.53112
2825	0.05	0.05	0	9.73201	-283.416	0.955791
2826	0.05	0.05	0	9.73201	-283.416	0.714501
2827	0.05	0.05	0	9.73201	-283.416	0.665276
2828	0.05	0.05	0	9.73201	-283.416	0.570333
2829	0.05	0.05	0	9.70948	-310.223	1.09459
2830	0.05	0.05	0	8.68438	-301.618	0.97226
2831	0.05	0.05	0	8.68438	-301.618	0.502796
2832	0.05	0.05	0	10	-150.547	0.499131
2833	0.05	0.05	0	9.96265	-162.92	1.08218
2834	0.05	0.05	0	10	-414.718	2.54554
2835	0.05	0.05	0	9.40736	-293.891	0.708654
2836	0.05	0.05	0	10	-282.955	0.962788
2837	0.05	0.05	0	10	-162.98	0.575991
2838	0.05	0.05	0	8.16027	-155.827	0.95611
2839	0.05	0.05	0	9.13887	-159.306	1.02233
2840	0.05	0.05	0	10	-157.517	0.988771
2841	0.05	0.05	0	10	-160.459	1.01868
2842	0.05	0.05	0	10	-304.117	1.8953
2843	0.05	0.05	0	10	-163.291	0.536935
2844	0.05	0.05	0	10	-168.96	1.03471
2845	0.05	0.05	0	9.46256	-292.61	1.73184
2846	0.05	0.05	0	9.85801	-192.92	0.659306
2847	0.05	0.05	0	9.69283	-164.685	0.853643
2848	0.05	0.05	0	10	-165.493	1.00491
2849	0.05	0.05	0	9.45398	-296.748	1.79312
2850	0.05	0.05	0	9.45398	-296.748	0.539853
2851	0.05	0.05	0	9.45398	-296.748	0.531213
2852	0.05	0.05	0	9.45398	-296.748	0.551189
2853	0.05	0.05	0	10	-421.352	1.4199
2854	0.05	0.05	0	10	-158.651	0.376529
2855	0.05	0.05	0	10	-153.84	0.969674
2856	0.05	0.05	0	8.80668	-163.917	1.0655
2857	0.05	0.05	0	8.00599	-274.588	1.67517
2858	0.05	0.05	0	6.99104	-149.757	0.545388
2859	0.05	0.05	0	6.45947	-146.511	0.978324
2860	0.05	0.05	0	6.52128	-412.059	2.81248
2861	0.05	0.05	0	6.52128	-412.059	0.697371
2862	0.05	0.05	0	6.79693	-149.789	0.363513
2863	0.05	0.05	0	7.46979	-161.215	1.07628
2864	0.05	0.05	0	6.82224	-290.292	1.80065
2865	0.05	0.05	0	5.13849	-150.12	0.517132
2866	0.05	0.05	0	5.59938	-141.251	0.940924
2867	0.05	0.05	0	4.68869	-277.726	1.96619
2868	0.05	0.05	0	4.68869	-277.726	0.497374
2869	0.05	0.05	0	4.14052	-146.546	0.527664
2870	0.05	0.05	0	4.09462	-141.984	0.968867
2871	0.05	0.05	0	3.0086	-129.168	0.909736
2872	0.05	0.05	0	2.24629	-121.419	0.94001
2873	0.05	0.05	0	2.24629	-121.419	0.731579
2874	0.05	0.05	0	1.39094	-109.297	0.900162
2875	0.05	0.05	0	0.325613	-83.633	0.765193
2876	0.05	0.05	0	0	-84.7225	1.01303
2877	0.05	0.05	0	0	-82.4826	0.973561
2878	0.05	0.05	0	0	-84.0826	1.0194
2879	0.05	0.05	0	0	-84.1951	1.00134
2880	0.05	0.05	0	0	-84.3409	1.00173
2881	0.05	0.05	0	0.709321	-92.8364	1.10073
2882	0.05	0.05	0	1.8298	-117.102	1.26138
2883	0.05	0.05	0	3.68592	-135.959	1.16104
2884	0.05	0.05	0	3.07409	-126.515	0.930538
2885	0.05	0.05	0	2.55433	-114.166	0.902387
2886	0.05	0.05	0	1.88295	-119.441	1.04621
2887	0.05	0.05	0	2.24873	-123.467	1.0337
2888	0.05	0.05	0	2.84833	-130.66	1.05826
2889	0.05	0.05	0	3.87981	-129.795	0.993381
2890	0.05	0.05	0	3.2575	-130.927	1.00872
2891	0.05	0.05	0	4.78817	-152.536	1.16505
2892	0.05	0.05	0	4.37791	-138.272	0.906488
2893	0.05	0.05	0	5.75287	-141.523	1.02351
2894	0.05	0.05	0	6.15136	-293.568	2.07435
2895	0.05	0.05	0	6.15136	-293.568	0.514008
2896	0.05	0.05	0	6.09344	-153.305	0.522213
2897	0.05	0.05	0	8.12794	-195.334	1.27416
2898	0.05	0.05	0	7.42551	-145.838	0.746608
2899	0.05	0.05	0	7.84734	-153.406	1.05189
2900	0.05	0.05	0	9.44656	-160.181	1.04416
2901	0.05	0.05	0	9.619	-290.72	1.81495
2902	0.05	0.05	0	9.3128	-294.337	1.01244
2903	0.05	0.05	0	8.01211	-155.687	0.528943
2904	0.05	0.05	0	8.18989	-170.856	1.09743
2905	0.05	0.05	0	9.14128	-156.798	0.917718
2906	0.05	0.05	0	9.40121	-297.164	1.8952
2907	0.05	0.05	0	10	-292.821	0.985385
2908	0.05	0.05	0	10	-292.798	0.999921
2909	0.05	0.05	0	9.87224	-296.43	1.0124
2910	0.05	0.05	0	8.35901	-201.842	0.68091
2911	0.05	0.05	0	8.24032	-299.668	1.48466
2912	0.05	0.05	0	8.90004	-291.627	0.973167
2913	0.05	0.05	0	8.88785	-301.669	1.03444
2914	0.05	0.05	0	8.88785	-301.669	0.533608
2915	0.05	0.05	0	10	-330.949	1.09706
2916	0.05	0.05	0	10	-279.248	0.843781
2917	0.05	0.05	0	10	-160.445	0.574561
2918	0.05	0.05	0	8.64759	-299.353	1.86576
2919	0.05	0.05	0	8.64759	-299.353	0.518666
2920	0.05	0.05	0	6.82712	-157.55	0.526304
2921	0.05	0.05	0	6.93557	-156.104	0.990818
2922	0.05	0.05	0	5.95707	-406.921	2.60673
2923	0.05	0.05	0	5.95707	-406.921	0.382345
2924	0.05	0.05	0	5.95707	-406.921	0.65447
2925	0.05	0.05	0	5.95707	-406.921	0.364025
2926	0.05	0.05	0	5.95707	-406.921	0.355717
2927	0.05	0.05	0	5.3266	-146.983	0.361208
2928	0.05	0.05	0	7.39103	-157.086	1.06874
2929	0.05	0.05	0	7.15754	-149.743	0.953254
2930	0.05	0.05	0	5.03224	-143.441	0.957915
2931	0.05	0.05	0	5.31085	-153.262	1.06847
2932	0.05	0.05	0	5.01574	-147.8	0.96436
2933	0.05	0.05	0	2.53003	-122.972	0.83202
2934	0.05	0.05	0	0.932453	-104.132	0.846793
2935	0.05	0.05	0	1.39509	-108.615	1.04305
2936	0.05	0.05	0	0	-84.5974	0.778873
2937	0.05	0.05	0	0.846099	-96.5285	1.14103
2938	0.05	0.05	0	1.90927	-116.894	1.21098
2939	0.05	0.05	0	1.38307	-107.401	0.918791
2940	0.05	0.05	0	1.1952	-104.406	0.972117
2941	0.05	0.05	0	1.52415	-115.572	1.10694
2942	0.05	0.05	0	1.85992	-118.435	1.02477
2943	0.05	0.05	0	2.71104	-125.011	1.05553
2944	0.05	0.05	0	2.10519	-121.739	0.973822
2945	0.05	0.05	0	2.49419	-120.775	0.992088
2946	0.05	0.05	0	2.75304	-126.783	1.04974
2947	0.05	0.05	0	3.09845	-129.96	1.02506
2948	0.05	0.05	0	3.09845	-129.96	0.904285
2949	0.05	0.05	0	4.95903	-150.908	1.16119
2950	0.05	0.05	0	3.35896	-127.142	0.842514
2951	0.05	0.05	0	3.48078	-134.818	1.06037
2952	0.05	0.05	0	3.88758	-144.898	1.07476
2953	0.05	0.05	0	3.52576	-136.414	0.941444
2954	0.05	0.05	0	2.62992	-120.676	0.884634
2955	0.05	0.05	0	1.66709	-114.255	0.946793
2956	0.05	0.05	0	2.53512	-117.184	1.02564
2957	0.05	0.05	0	0.917885	-99.3711	0.847991
2958	0.05	0.05	0	0	-82.9044	0.834291
2959	0.05	0.05	0	0.223877	-83.5112	1.00732
2960	0.05	0.05	0	1.19305	-110.603	1.32441
2961	0.05	0.05	0	1.63014	-121.147	1.09533
2962	0.05	0.05	0	0.890926	-102.02	0.842121
2963	0.05	0.05	0	1.26887	-113.635	1.11384
2964	0.05	0.05	0	0.337082	-87.4189	0.769299
2965	0.05	0.05	0	2.72854	-119.686	1.36911
2966	0.05	0.05	0	4.08	-135.334	1.13074
2967	0.05	0.05	0	3.89617	-140.796	1.04036
2968	0.05	0.05	0	4.05247	-134.522	0.955439
2969	0.05	0.05	0	4.52914	-136.946	1.01802
2970	0.05	0.05	0	3.89952	-133.579	0.975411
2971	0.05	0.05	0	3.28311	-135.647	1.01549
2972	0.05	0.05	0	2.90443	-122.682	0.904422
2973	0.05	0.05	0	0.36359	-89.8577	0.732442
2974	0.05	0.05	0	0.436503	-92.1819	1.02587
2975	0.05	0.05	0	0	-84.7165	0.919014
2976	0.05	0.05	0	0	-83.6574	0.987499
2977	0.05	0.05	0	0	-83.3781	0.996661
2978	0.05	0.05	0	0	-81.9878	0.983325
2979	0.05	0.05	0	0	-86.2033	1.05142
2980	0.05	0.05	0	0	-82.0441	0.951751
2981	0.05	0.05	0	0.557776	-93.8198	1.14353
2982	0.05	0.05	0	0.511542	-87.4949	0.932585
2983	0.05	0.05	0	0	-84.9378	0.970773
2984	0.05	0.05	0	0	-82.6184	0.972694
2985	0.05	0.05	0	2.10359	-119.982	1.45225
2986	0.05	0.05	0	2.98929	-137.255	1.14396
2987	0.05	0.05	0	1.17133	-104.875	0.764089
2988	0.05	0.05	0	1.92345	-113.929	1.08634
2989	0.05	0.05	0	0.998072	-106.546	0.935196
2990	0.05	0.05	0	0.730031	-98.8583	0.927844
2991	0.05	0.05	0	0	-85.2076	0.861916
2992	0.05	0.05	0	0	-85.1232	0.99901
2993	0.05	0.05	0	0	-82.4331	0.968397
2994	0.05	0.05	0	0	-82.9263	1.00598
2995	0.05	0.05	0	0	-84.448	1.01835
2996	0.05	0.05	0	0.172327	-81.8282	0.968978
2997	0.05	0.05	0	1.45814	-112.976	1.38065
2998	0.05	0.05	0	2.12657	-120.649	1.06791
2999	0.05	0.05	0	1.79244	-113.856	0.943699
3000	0.05	0.05	0	2.17042	-125.65	1.10359
3001	0.05	0.05	0	2.50888	-117.894	0.938268
3002	0.05	0.05	0	2.55855	-127.762	1.08371
3003	0.05	0.05	0	3.50547	-140.469	1.09946
3004	0.05	0.05	0	4.03335	-281.427	2.00348
3005	0.05	0.05	0	5.37209	-290.044	1.03062
3006	0.05	0.05	0	4.41971	-150.766	0.519803
3007	0.05	0.05	0	4.18597	-140.467	0.931688
3008	0.05	0.05	0	3.53611	-134.189	0.955305
3009	0.05	0.05	0	1.59717	-114.156	0.850713
3010	0.05	0.05	0	0.747888	-95.281	0.834657
3011	0.05	0.05	0	0	-84.6396	0.888316
3012	0.05	0.05	0	1.53187	-111.293	1.31491
3013	0.05	0.05	0	0.399739	-85.2797	0.766261
3014	0.05	0.05	0	1.3304	-105.399	1.23592
3015	0.05	0.05	0	2.26261	-120.246	1.14087
3016	0.05	0.05	0	0.872735	-99.8836	0.830658
3017	0.05	0.05	0	1.93386	-117.466	1.17603
3018	0.05	0.05	0	3.74239	-133.087	1.13298
3019	0.05	0.05	0	1.80659	-122.317	0.919073
3020	0.05	0.05	0	1.81703	-118.54	0.969122
3021	0.05	0.05	0	2.66469	-119.182	1.00542
3022	0.05	0.05	0	3.44993	-134.806	1.13109
3023	0.05	0.05	0	4.18667	-138.942	1.03068
3024	0.05	0.05	0	4.66623	-138.119	0.99408
3025	0.05	0.05	0	4.67497	-150.455	1.08931
3026	0.05	0.05	0	4.13107	-144.555	0.960786
3027	0.05	0.05	0	3.72462	-144.807	1.00174
3028	0.05	0.05	0	3.76073	-138.687	0.957737
3029	0.05	0.05	0	3.3705	-134.48	0.969667
3030	0.05	0.05	0	3.24945	-145.29	1.08038
3031	0.05	0.05	0	2.19661	-119.934	0.825475
3032	0.05	0.05	0	3.56322	-134.016	1.11742
3033	0.05	0.05	0	5.2463	-147.877	1.10343
3034	0.05	0.05	0	7.7024	-167.547	1.13302
3035	0.05	0.05	0	6.65657	-289.033	1.72508
3036	0.05	0.05	0	6.43791	-288.2	0.997119
3037	0.05	0.05	0	6.77404	-291.425	1.01119
3038	0.05	0.05	0	6.77404	-291.425	0.530509
3039	0.05	0.05	0	6.77404	-291.425	0.568469
3040	0.05	0.05	0	7.68977	-291.393	0.999889
3041	0.05	0.05	0	7.03443	-294.712	1.01139
3042	0.05	0.05	0	8.97568	-161.571	0.548232
3043	0.05	0.05	0	6.90932	-155.29	0.961126
3044	0.05	0.05	0	7.76867	-161.943	1.04284
3045	0.05	0.05	0	5.90365	-147.844	0.912938
3046	0.05	0.05	0	6.97607	-149.326	1.01003
3047	0.05	0.05	0	6.02989	-155.331	1.04021
3048	0.05	0.05	0	6.93932	-143.911	0.926479
3049	0.05	0.05	0	5.58492	-145.725	1.01261
3050	0.05	0.05	0	3.5801	-126.759	0.869854
3051	0.05	0.05	0	3.38489	-148.09	1.16828
3052	0.05	0.05	0	4.34257	-279.254	1.88571
3053	0.05	0.05	0	4.34257	-279.254	0.468148
3054	0.05	0.05	0	3.54391	-143.573	0.514131
3055	0.05	0.05	0	4.32955	-139.095	0.968809
3056	0.05	0.05	0	5.2022	-150.598	1.0827
3057	0.05	0.05	0	5.5379	-143.492	0.952812
3058	0.05	0.05	0	6.40844	-158.649	1.10563
3059	0.05	0.05	0	6.91099	-286.888	1.80832
3060	0.05	0.05	0	6.73462	-136.714	0.47654
3061	0.05	0.05	0	7.46879	-411.966	3.01335
3062	0.05	0.05	0	7.45435	-164.293	0.398803
3063	0.05	0.05	0	8.05238	-154.924	0.942971
3064	0.05	0.05	0	10	-170.52	1.10067
3065	0.05	0.05	0	10	-337.196	1.97746
3066	0.05	0.05	0	10	-337.196	0.825214
3067	0.05	0.05	0	10	-337.196	0.514641
3068	0.05	0.05	0	8.99091	-170.328	0.505129
3069	0.05	0.05	0	8.92914	-194.166	1.13996
3070	0.05	0.05	0	8.5983	-167.128	0.860748
3071	0.05	0.05	0	8.37239	-295.01	1.76517
3072	0.05	0.05	0	8.37239	-295.01	0.54045
3073	0.05	0.05	0	8.57373	-290.698	0.985383
3074	0.05	0.05	0	8.57373	-290.698	0.563375
3075	0.05	0.05	0	9.52971	-170.576	0.586782
3076	0.05	0.05	0	9.25558	-287.138	1.68334
3077	0.05	0.05	0	10	-301.653	1.05055
3078	0.05	0.05	0	10	-301.653	0.509326
3079	0.05	0.05	0	10	-279.01	0.924935
3080	0.05	0.05	0	10	-279.01	0.575466
3081	0.05	0.05	0	10	-279.01	0.977787
3082	0.05	0.05	0	10	-294.388	1.05512
3083	0.05	0.05	0	8.64181	-186.288	0.632797
3084	0.05	0.05	0	10	-167.13	0.897161
3085	0.05	0.05	0	10	-299.146	1.7899
3086	0.05	0.05	0	10	-298.845	0.998993
3087	0.05	0.05	0	10	-297.678	0.996095
3088	0.05	0.05	0	10	-297.678	0.532277
3089	0.05	0.05	0	10	-161.109	0.541218
3090	0.05	0.05	0	10	-178.664	1.10896
3091	0.05	0.05	0	9.24016	-194.617	1.08929
3092	0.05	0.05	0	8.95838	-163.394	0.83957
3093	0.05	0.05	0	9.53174	-172.246	1.05418
3094	0.05	0.05	0	8.725	-300.741	1.74599
3095	0.05	0.05	0	9.4938	-298.907	0.9939
3096	0.05	0.05	0	9.6736	-164.902	0.551683
3097	0.05	0.05	0	8.67641	-295.232	1.79035
3098	0.05	0.05	0	8.67641	-295.232	0.509506
3099	0.05	0.05	0	8.33145	-157.622	0.533891
3100	0.05	0.05	0	8.19395	-158.191	1.00361
3101	0.05	0.05	0	8.7636	-161.89	1.02338
3102	0.05	0.05	0	7.8213	-165.365	1.02147
3103	0.05	0.05	0	9.47612	-164.574	0.995212
3104	0.05	0.05	0	10	-162.759	0.988976
3105	0.05	0.05	0	10	-155.582	0.955905
3106	0.05	0.05	0	9.26429	-295.786	1.90115
3107	0.05	0.05	0	9.26429	-295.786	0.511921
3108	0.05	0.05	0	9.26429	-295.786	0.575752
3109	0.05	0.05	0	9.97314	-158.068	0.534399
