iteration	alpha_actor	alpha_critic	gamma	negReward	fit	ratio
2750	0.05	0.05	0	8.79342	-296.301	1.02074
2751	0.05	0.05	0	8.76735	-279.86	0.944511
2752	0.05	0.05	0	7.37839	-162.336	0.580063
2753	0.05	0.05	0	6.31749	-145.653	0.897232
2754	0.05	0.05	0	7.3777	-294.67	2.02309
2755	0.05	0.05	0	6.30833	-154.627	0.524745
2756	0.05	0.05	0	5.25219	-149.146	0.964558
2757	0.05	0.05	0	5.4993	-149.114	0.999786
2758	0.05	0.05	0	4.55945	-144.41	0.968453
2759	0.05	0.05	0	4.90994	-143.416	0.993118
2760	0.05	0.05	0	4.3452	-132.938	0.92694
2761	0.05	0.05	0	3.81249	-136.622	1.02771
2762	0.05	0.05	0	5.57319	-140.971	1.03184
2763	0.05	0.05	0	4.1507	-136.95	0.971475
2764	0.05	0.05	0	2.77207	-120.172	0.877484
2765	0.05	0.05	0	3.58775	-136.064	1.13225
2766	0.05	0.05	0	4.1297	-137.501	1.01056
2767	0.05	0.05	0	4.08287	-132.845	0.966134
2768	0.05	0.05	0	5.20196	-140.762	1.0596
2769	0.05	0.05	0	4.51405	-140.291	0.996652
2770	0.05	0.05	0	3.26897	-136.716	0.974516
2771	0.05	0.05	0	1.12719	-104.127	0.761629
2772	0.05	0.05	0	2.43472	-127.082	1.22046
2773	0.05	0.05	0	2.43472	-127.082	0.842027
2774	0.05	0.05	0	2.86694	-122.179	0.961422
2775	0.05	0.05	0	2.90427	-121.455	0.994074
2776	0.05	0.05	0	1.89367	-124.292	1.02336
2777	0.05	0.05	0	1.00024	-102.75	0.826683
2778	0.05	0.05	0	1.12328	-99.3828	0.967229
2779	0.05	0.05	0	2.94801	-138.999	1.39862
2780	0.05	0.05	0	2.94801	-138.999	0.720061
2781	0.05	0.05	0	1.65011	-118.086	0.849546
2782	0.05	0.05	0	0.339778	-88.0277	0.745454
2783	0.05	0.05	0	2.49238	-119.97	1.36287
2784	0.05	0.05	0	4.12783	-144.691	1.20606
2785	0.05	0.05	0	3.90369	-142.146	0.982416
2786	0.05	0.05	0	1.8568	-111.624	0.785275
2787	0.05	0.05	0	2.45066	-120.777	1.082
2788	0.05	0.05	0	1.77704	-113.781	0.942074
2789	0.05	0.05	0	3.12397	-128.657	1.13074
2790	0.05	0.05	0	3.75963	-133.327	1.0363
2791	0.05	0.05	0	1.83226	-119.262	0.894509
2792	0.05	0.05	0	2.38971	-123.436	1.035
2793	0.05	0.05	0	1.12065	-105.273	0.852853
2794	0.05	0.05	0	1.04555	-105.295	1.00021
2795	0.05	0.05	0	1.16698	-108.369	1.02919
2796	0.05	0.05	0	0.540908	-89.0122	0.821385
2797	0.05	0.05	0	0.363955	-89.2124	1.00225
2798	0.05	0.05	0	0.431747	-88.6137	0.993289
2799	0.05	0.05	0	0	-82.9304	0.935865
2800	0.05	0.05	0	0	-83.4484	1.00625
2801	0.05	0.05	0	0	-85.0593	1.0193
2802	0.05	0.05	0	0	-85.8141	1.00887
2803	0.05	0.05	0	0.298614	-87.6581	1.02149
2804	0.05	0.05	0	0	-84.2013	0.960565
2805	0.05	0.05	0	0	-84.1626	0.99954
2806	0.05	0.05	0	0.798167	-97.6568	1.16033
2807	0.05	0.05	0	2.22418	-122.9	1.25849
2808	0.05	0.05	0	0.846135	-99.668	0.810966
2809	0.05	0.05	0	2.55074	-117.613	1.18005
2810	0.05	0.05	0	3.04568	-123.628	1.05114
2811	0.05	0.05	0	2.54984	-113.098	0.914824
2812	0.05	0.05	0	0.822516	-100.381	0.887558
2813	0.05	0.05	0	1.63469	-110.801	1.1038
2814	0.05	0.05	0	1.63469	-110.801	0.959834
2815	0.05	0.05	0	0.431811	-93.1043	0.840286
2816	0.05	0.05	0	0.624391	-94.0847	1.01053
2817	0.05	0.05	0	0.190599	-83.0801	0.883036
2818	0.05	0.05	0	0.258636	-86.2785	1.0385
2819	0.05	0.05	0	0.0195561	-83.0239	0.962278
2820	0.05	0.05	0	0.236637	-83.8147	1.00952
2821	0.05	0.05	0	1.29902	-110.438	1.31765
2822	0.05	0.05	0	1.88594	-117.144	1.06072
2823	0.05	0.05	0	2.46262	-124.609	1.06372
2824	0.05	0.05	0	2.01814	-118.281	0.94922
2825	0.05	0.05	0	0.815534	-97.7565	0.826477
2826	0.05	0.05	0	1.54673	-105.924	1.08355
2827	0.05	0.05	0	1.07638	-100.964	0.953179
2828	0.05	0.05	0	0	-83.0138	0.822209
2829	0.05	0.05	0	0	-82.0016	0.987807
2830	0.05	0.05	0	0	-83.217	1.01482
2831	0.05	0.05	0	0	-84.18	1.01157
2832	0.05	0.05	0	0	-84.2875	1.00128
2833	0.05	0.05	0	0.977311	-100.022	1.18668
2834	0.05	0.05	0	0	-84.4147	0.843958
2835	0.05	0.05	0	0	-84.5617	1.00174
2836	0.05	0.05	0	0	-83.2731	0.984761
2837	0.05	0.05	0	0	-86.8468	1.04292
2838	0.05	0.05	0	1.22013	-105.211	1.21145
2839	0.05	0.05	0	0	-83.0698	0.789556
2840	0.05	0.05	0	1.0893	-103.188	1.24218
2841	0.05	0.05	0	1.89084	-115.682	1.12108
2842	0.05	0.05	0	2.78228	-134.287	1.16083
2843	0.05	0.05	0	2.78228	-134.287	0.661875
2844	0.05	0.05	0	3.54314	-141.228	1.05169
2845	0.05	0.05	0	2.59662	-120.601	0.853946
2846	0.05	0.05	0	3.24526	-122.342	1.01444
2847	0.05	0.05	0	3.31161	-126.961	1.03775
2848	0.05	0.05	0	2.19146	-133.871	1.05443
2849	0.05	0.05	0	3.51925	-143.086	1.06884
2850	0.05	0.05	0	1.28451	-109.602	0.765983
2851	0.05	0.05	0	1.28451	-109.602	0.74749
2852	0.05	0.05	0	1.26339	-106.353	0.970361
2853	0.05	0.05	0	1.35455	-106.592	1.00225
2854	0.05	0.05	0	0	-85.0842	0.798221
2855	0.05	0.05	0	0.597527	-92.9505	1.09245
2856	0.05	0.05	0	2.21263	-123.12	1.32458
2857	0.05	0.05	0	1.85036	-116.14	0.943308
2858	0.05	0.05	0	1.01598	-102.423	0.881891
2859	0.05	0.05	0	2.27647	-129.149	1.26093
2860	0.05	0.05	0	3.00825	-131.92	1.02146
2861	0.05	0.05	0	3.25179	-123.396	0.935385
2862	0.05	0.05	0	3.16288	-278.63	2.25801
2863	0.05	0.05	0	3.16288	-278.63	0.51503
2864	0.05	0.05	0	3.16288	-278.63	0.495989
2865	0.05	0.05	0	3.16288	-278.63	0.399419
2866	0.05	0.05	0	4.53883	-145.106	0.520784
2867	0.05	0.05	0	2.08254	-113.705	0.783598
2868	0.05	0.05	0	1.42662	-111.161	0.977626
2869	0.05	0.05	0	1.79143	-130.871	1.17732
2870	0.05	0.05	0	0.736079	-94.6401	0.723155
2871	0.05	0.05	0	0.810874	-98.2814	1.03848
2872	0.05	0.05	0	2.75271	-125.157	1.27345
2873	0.05	0.05	0	2.75271	-125.157	0.850977
2874	0.05	0.05	0	4.28387	-138.72	1.10836
2875	0.05	0.05	0	2.59921	-120.047	0.865396
2876	0.05	0.05	0	2.90169	-120.75	1.00585
2877	0.05	0.05	0	2.86192	-128.188	1.0616
2878	0.05	0.05	0	3.15812	-137.064	1.06924
2879	0.05	0.05	0	4.75609	-150.709	1.09955
2880	0.05	0.05	0	3.58918	-140.233	0.930493
2881	0.05	0.05	0	4.33486	-142.963	1.01946
2882	0.05	0.05	0	3.90293	-140.847	0.985199
2883	0.05	0.05	0	4.10569	-135.828	0.964367
2884	0.05	0.05	0	2.34244	-118.511	0.872508
2885	0.05	0.05	0	2.04657	-117.653	0.992764
2886	0.05	0.05	0	2.04657	-117.653	0.732987
2887	0.05	0.05	0	3.11561	-128.55	1.09262
2888	0.05	0.05	0	4.4135	-134.424	1.04569
2889	0.05	0.05	0	3.51331	-134.93	1.00376
2890	0.05	0.05	0	4.76879	-143.792	1.06568
2891	0.05	0.05	0	5.16665	-139.448	0.969791
2892	0.05	0.05	0	4.96746	-143.865	1.03167
2893	0.05	0.05	0	4.58197	-142.059	0.987447
2894	0.05	0.05	0	3.42502	-135.228	0.951917
2895	0.05	0.05	0	2.35989	-123.096	0.910282
2896	0.05	0.05	0	1.14032	-102.35	0.831469
2897	0.05	0.05	0	0.889456	-102.064	0.997206
2898	0.05	0.05	0	0.985072	-101.166	0.991204
2899	0.05	0.05	0	3.34121	-140.013	1.38399
2900	0.05	0.05	0	3.43492	-152.794	1.09128
2901	0.05	0.05	0	3.55589	-135.232	0.885057
2902	0.05	0.05	0	2.83831	-121.271	0.896768
2903	0.05	0.05	0	1.22304	-105.722	0.871782
2904	0.05	0.05	0	1.4092	-111.572	1.05533
2905	0.05	0.05	0	0	-84.2812	0.7554
2906	0.05	0.05	0	0.575513	-92.3241	1.09543
2907	0.05	0.05	0	0.176532	-83.4576	0.903963
2908	0.05	0.05	0	0.191018	-81.7384	0.9794
2909	0.05	0.05	0	1.5457	-109.082	1.33453
2910	0.05	0.05	0	2.14576	-122.013	1.11854
2911	0.05	0.05	0	0.378765	-87.8937	0.720361
2912	0.05	0.05	0	0	-85.9088	0.977417
2913	0.05	0.05	0	0.0902533	-83.532	0.972333
2914	0.05	0.05	0	1.51497	-108.052	1.29354
2915	0.05	0.05	0	2.10037	-119.464	1.10561
2916	0.05	0.05	0	1.40423	-107.111	0.896594
2917	0.05	0.05	0	1.55236	-114.209	1.06628
2918	0.05	0.05	0	1.6133	-110.261	0.965424
2919	0.05	0.05	0	2.56842	-120.439	1.09231
2920	0.05	0.05	0	2.86404	-130.729	1.08543
2921	0.05	0.05	0	2.0929	-119.47	0.913874
2922	0.05	0.05	0	2.16745	-123.302	1.03208
2923	0.05	0.05	0	1.93614	-117.772	0.955146
2924	0.05	0.05	0	2.99102	-270.269	2.29486
2925	0.05	0.05	0	3.40436	-129.441	0.478932
2926	0.05	0.05	0	3.48165	-134.28	1.03739
2927	0.05	0.05	0	3.87069	-134.171	0.999192
2928	0.05	0.05	0	2.43199	-125.001	0.931648
2929	0.05	0.05	0	1.90782	-118.325	0.946597
2930	0.05	0.05	0	2.98509	-132.667	1.12121
2931	0.05	0.05	0	1.12974	-106.275	0.801065
2932	0.05	0.05	0	1.09468	-110.791	1.04249
2933	0.05	0.05	0	2.24794	-115.436	1.04193
2934	0.05	0.05	0	3.35168	-126.958	1.09981
2935	0.05	0.05	0	2.91437	-125.056	0.985015
2936	0.05	0.05	0	2.94564	-123.182	0.985019
2937	0.05	0.05	0	2.40989	-124.095	1.00741
2938	0.05	0.05	0	1.89928	-116.915	0.942139
2939	0.05	0.05	0	2.51105	-120.105	1.02728
2940	0.05	0.05	0	2.51105	-120.105	0.936355
2941	0.05	0.05	0	1.11854	-105.253	0.87634
2942	0.05	0.05	0	2.61566	-127.896	1.21513
2943	0.05	0.05	0	3.45826	-130.692	1.02186
2944	0.05	0.05	0	2.39644	-126.257	0.966065
2945	0.05	0.05	0	3.44555	-145.518	1.15256
2946	0.05	0.05	0	4.1227	-137.813	0.947051
2947	0.05	0.05	0	4.64409	-134.822	0.978293
2948	0.05	0.05	0	3.61351	-131.85	0.977962
2949	0.05	0.05	0	3.40073	-138.057	1.04707
2950	0.05	0.05	0	3.9337	-135.217	0.979425
2951	0.05	0.05	0	3.89642	-139.289	1.03012
2952	0.05	0.05	0	4.9616	-152.7	1.09628
2953	0.05	0.05	0	5.85199	-153.815	1.0073
2954	0.05	0.05	0	5.56651	-151.965	0.987974
2955	0.05	0.05	0	5.3693	-142.502	0.93773
2956	0.05	0.05	0	7.701	-315.477	2.21384
2957	0.05	0.05	0	7.77703	-153.804	0.487526
2958	0.05	0.05	0	8.93689	-198.064	1.28777
2959	0.05	0.05	0	9.56614	-413.477	2.0876
2960	0.05	0.05	0	9.56614	-413.477	0.410824
2961	0.05	0.05	0	7.94373	-292.164	0.706602
2962	0.05	0.05	0	8.41619	-306.66	1.04962
2963	0.05	0.05	0	8.41619	-306.66	0.517632
2964	0.05	0.05	0	8.41619	-306.66	0.529561
2965	0.05	0.05	0	8.2233	-281.897	0.91925
2966	0.05	0.05	0	7.76301	-158.759	0.563181
2967	0.05	0.05	0	8.00646	-160.527	1.01113
2968	0.05	0.05	0	8.24883	-157.825	0.98317
2969	0.05	0.05	0	7.92507	-157.909	1.00053
2970	0.05	0.05	0	10	-297.613	1.88471
2971	0.05	0.05	0	10	-297.613	0.502619
2972	0.05	0.05	0	9.92618	-164.923	0.554152
2973	0.05	0.05	0	9.0676	-293.726	1.78099
2974	0.05	0.05	0	8.62947	-171.863	0.585114
2975	0.05	0.05	0	9.00676	-166.037	0.966103
2976	0.05	0.05	0	9.65382	-159.785	0.962344
2977	0.05	0.05	0	9.45911	-150.049	0.939067
2978	0.05	0.05	0	9.54339	-294.716	1.96413
2979	0.05	0.05	0	8.36934	-292.605	0.992836
2980	0.05	0.05	0	10	-167.55	0.572614
2981	0.05	0.05	0	9.49825	-160.949	0.960603
2982	0.05	0.05	0	10	-163.89	1.01828
2983	0.05	0.05	0	10	-335.098	2.04465
2984	0.05	0.05	0	10	-300.79	0.89762
2985	0.05	0.05	0	10	-164.025	0.545312
2986	0.05	0.05	0	9.63695	-301.045	1.83536
2987	0.05	0.05	0	9.63695	-301.045	0.515008
2988	0.05	0.05	0	10	-296.352	0.984413
2989	0.05	0.05	0	10	-194.627	0.656743
2990	0.05	0.05	0	7.01565	-152.749	0.784828
2991	0.05	0.05	0	7.3917	-151.569	0.992276
2992	0.05	0.05	0	8.063	-198.474	1.30946
2993	0.05	0.05	0	9.72318	-298.456	1.50375
2994	0.05	0.05	0	10	-298.839	1.00128
2995	0.05	0.05	0	9.26238	-297.616	0.995908
2996	0.05	0.05	0	6.873	-151.342	0.508513
2997	0.05	0.05	0	6.32215	-151.219	0.999189
2998	0.05	0.05	0	6.39292	-148.756	0.983715
2999	0.05	0.05	0	6.68466	-155.739	1.04694
3000	0.05	0.05	0	7.45939	-144.538	0.928077
3001	0.05	0.05	0	8.07935	-158.06	1.09355
3002	0.05	0.05	0	8.06072	-157.587	0.997007
3003	0.05	0.05	0	8.22141	-294.622	1.86959
3004	0.05	0.05	0	8.22141	-294.622	0.529381
3005	0.05	0.05	0	8.22141	-294.622	0.549301
3006	0.05	0.05	0	7.86917	-156.934	0.532663
3007	0.05	0.05	0	8.09082	-159.816	1.01836
3008	0.05	0.05	0	6.7877	-285.632	1.78726
3009	0.05	0.05	0	5.77609	-143.741	0.50324
3010	0.05	0.05	0	6.77252	-143.059	0.995255
3011	0.05	0.05	0	7.095	-148.624	1.03889
3012	0.05	0.05	0	6.40001	-290.891	1.95724
3013	0.05	0.05	0	6.2439	-151.403	0.520481
3014	0.05	0.05	0	4.63064	-149.186	0.985357
3015	0.05	0.05	0	4.68877	-138.282	0.926911
3016	0.05	0.05	0	5.13103	-152.586	1.10344
3017	0.05	0.05	0	7.81199	-160.042	1.04887
3018	0.05	0.05	0	7.12145	-151.978	0.949611
3019	0.05	0.05	0	7.34519	-269.017	1.7701
3020	0.05	0.05	0	6.75176	-149.796	0.556829
3021	0.05	0.05	0	5.9344	-153.076	1.02189
3022	0.05	0.05	0	8.34614	-152.844	0.998486
3023	0.05	0.05	0	6.84588	-147.34	0.963991
3024	0.05	0.05	0	5.87012	-147.107	0.998419
3025	0.05	0.05	0	6.39326	-141.474	0.961708
3026	0.05	0.05	0	7.12991	-185.904	1.31405
3027	0.05	0.05	0	6.10391	-284.132	1.52837
3028	0.05	0.05	0	5.24922	-139.759	0.491882
3029	0.05	0.05	0	5.51653	-151.903	1.08689
3030	0.05	0.05	0	4.44725	-137.782	0.907041
3031	0.05	0.05	0	4.67887	-145.037	1.05265
3032	0.05	0.05	0	5.51002	-267.178	1.84214
3033	0.05	0.05	0	7.04957	-150.034	0.561549
3034	0.05	0.05	0	7.78681	-313.72	2.09099
3035	0.05	0.05	0	7.78681	-313.72	0.536847
3036	0.05	0.05	0	6.60744	-154.668	0.493012
3037	0.05	0.05	0	7.07124	-160.119	1.03524
3038	0.05	0.05	0	6.65664	-146.785	0.916729
3039	0.05	0.05	0	6.00595	-151.397	1.03141
3040	0.05	0.05	0	6.01045	-152.086	1.00456
3041	0.05	0.05	0	7.55349	-148.996	0.979679
3042	0.05	0.05	0	6.55806	-294.891	1.97919
3043	0.05	0.05	0	6.85141	-159.542	0.541018
3044	0.05	0.05	0	5.52764	-293.135	1.83736
3045	0.05	0.05	0	5.52764	-293.135	0.472382
3046	0.05	0.05	0	5.9513	-146.149	0.498571
3047	0.05	0.05	0	7.06133	-149.748	1.02463
3048	0.05	0.05	0	6.98577	-290.443	1.93955
3049	0.05	0.05	0	6.30656	-151.976	0.523255
3050	0.05	0.05	0	5.78361	-148.143	0.974777
3051	0.05	0.05	0	4.20327	-143.855	0.971057
3052	0.05	0.05	0	4.50801	-143.7	0.998921
3053	0.05	0.05	0	4.43544	-137.663	0.957988
3054	0.05	0.05	0	3.58113	-140.069	1.01748
3055	0.05	0.05	0	3.22672	-129.667	0.925741
3056	0.05	0.05	0	4.97205	-144.326	1.11305
3057	0.05	0.05	0	4.94461	-143.134	0.991744
3058	0.05	0.05	0	5.10077	-284.222	1.9857
3059	0.05	0.05	0	4.57975	-136.375	0.479819
3060	0.05	0.05	0	4.57975	-136.375	0.919655
3061	0.05	0.05	0	3.58696	-138.784	1.01767
3062	0.05	0.05	0	4.30422	-135.051	0.9731
3063	0.05	0.05	0	5.1062	-151.924	1.12494
3064	0.05	0.05	0	5.49433	-185.956	1.22401
3065	0.05	0.05	0	5.49433	-185.956	0.777205
3066	0.05	0.05	0	8.42581	-301.368	1.62064
3067	0.05	0.05	0	6.23638	-151.723	0.503447
3068	0.05	0.05	0	4.3474	-139.21	0.917531
3069	0.05	0.05	0	4.83277	-282.531	2.02953
3070	0.05	0.05	0	7.19097	-162.4	0.574805
3071	0.05	0.05	0	7.26629	-153.821	0.947176
3072	0.05	0.05	0	6.10944	-152.18	0.989329
3073	0.05	0.05	0	6.78954	-156.155	1.02612
3074	0.05	0.05	0	5.70879	-294.996	1.88912
3075	0.05	0.05	0	4.69334	-173.401	0.58781
3076	0.05	0.05	0	4.62938	-139.635	0.805271
3077	0.05	0.05	0	5.224	-282.801	2.02528
3078	0.05	0.05	0	5.224	-282.801	0.549253
3079	0.05	0.05	0	5.224	-282.801	0.496796
3080	0.05	0.05	0	6.34513	-145.595	0.514832
3081	0.05	0.05	0	5.76947	-155.538	1.06829
3082	0.05	0.05	0	6.13082	-143.55	0.922926
3083	0.05	0.05	0	7.32977	-147.283	1.026
3084	0.05	0.05	0	7.26111	-416.681	2.82912
3085	0.05	0.05	0	7.26111	-416.681	0.361292
3086	0.05	0.05	0	9.68721	-284.226	0.682119
3087	0.05	0.05	0	9.1687	-274.741	0.966627
3088	0.05	0.05	0	10	-164.479	0.598669
3089	0.05	0.05	0	10	-301.387	1.83238
3090	0.05	0.05	0	9.97153	-297.256	0.986293
3091	0.05	0.05	0	8.53272	-155.946	0.524619
3092	0.05	0.05	0	10	-319.657	2.04979
3093	0.05	0.05	0	9.48997	-152.586	0.477342
3094	0.05	0.05	0	9.65554	-157.1	1.02959
3095	0.05	0.05	0	8.42409	-291.783	1.85731
3096	0.05	0.05	0	10	-273.599	0.93768
3097	0.05	0.05	0	9.88228	-306.308	1.11955
3098	0.05	0.05	0	10	-299.88	0.979016
3099	0.05	0.05	0	10	-299.88	0.53978
3100	0.05	0.05	0	10	-168.454	0.561737
3101	0.05	0.05	0	10	-172.519	1.02413
3102	0.05	0.05	0	9.41418	-279.873	1.62227
3103	0.05	0.05	0	9.43239	-170.337	0.608624
3104	0.05	0.05	0	9.80918	-277.476	1.62898
3105	0.05	0.05	0	10	-304.843	1.09863
3106	0.05	0.05	0	10	-163.152	0.5352
3107	0.05	0.05	0	8.92196	-296.926	1.81994
3108	0.05	0.05	0	7.64645	-288.451	0.971458
3109	0.05	0.05	0	6.57293	-178.103	0.617447
3110	0.05	0.05	0	7.67581	-290.531	1.63125
3111	0.05	0.05	0	6.89068	-277.063	0.953644
3112	0.05	0.05	0	6.23582	-322.265	1.16314
3113	0.05	0.05	0	5.74471	-144.399	0.448077
3114	0.05	0.05	0	4.17576	-135.021	0.935055
3115	0.05	0.05	0	5.11461	-150.938	1.11788
3116	0.05	0.05	0	2.35316	-119.389	0.790984
3117	0.05	0.05	0	3.56254	-151.92	1.27247
3118	0.05	0.05	0	2.68482	-120.273	0.791692
3119	0.05	0.05	0	2.53181	-134.363	1.11715
3120	0.05	0.05	0	3.17563	-140.938	1.04894
3121	0.05	0.05	0	1.0567	-104.604	0.742197
3122	0.05	0.05	0	0.223141	-84.1283	0.804255
3123	0.05	0.05	0	0	-85.0503	1.01096
3124	0.05	0.05	0	0.0162694	-84.786	0.996893
3125	0.05	0.05	0	0	-80.7565	0.952475
3126	0.05	0.05	0	0	-85.3445	1.05681
3127	0.05	0.05	0	0	-83.8294	0.982247
3128	0.05	0.05	0	0	-86.4282	1.031
3129	0.05	0.05	0	0.305085	-83.3369	0.964232
3130	0.05	0.05	0	1.10345	-101.417	1.21696
3131	0.05	0.05	0	2.12483	-127.98	1.26191
3132	0.05	0.05	0	1.29803	-104.996	0.820414
3133	0.05	0.05	0	0.40173	-92.0049	0.876266
3134	0.05	0.05	0	0.736187	-95.965	1.04304
3135	0.05	0.05	0	1.80322	-115.485	1.20341
3136	0.05	0.05	0	3.08679	-123.458	1.06903
3137	0.05	0.05	0	3.50172	-124.695	1.01002
3138	0.05	0.05	0	3.99537	-130.342	1.04529
3139	0.05	0.05	0	5.92627	-283.231	2.17298
3140	0.05	0.05	0	5.80647	-149.576	0.528106
3141	0.05	0.05	0	5.97549	-271.361	1.8142
3142	0.05	0.05	0	6.18365	-144.193	0.531368
3143	0.05	0.05	0	4.96567	-138.811	0.962676
3144	0.05	0.05	0	6.00666	-152.634	1.09958
3145	0.05	0.05	0	3.7523	-142.555	0.93397
3146	0.05	0.05	0	4.20766	-133.97	0.939774
3147	0.05	0.05	0	4.20766	-133.97	0.923375
3148	0.05	0.05	0	2.86811	-128.077	0.956011
3149	0.05	0.05	0	3.68421	-139.525	1.08939
3150	0.05	0.05	0	2.10105	-117.738	0.843851
3151	0.05	0.05	0	2.8636	-128.022	1.08735
3152	0.05	0.05	0	3.29187	-130.707	1.02097
3153	0.05	0.05	0	2.01587	-111.163	0.850474
3154	0.05	0.05	0	2.69279	-129.55	1.16541
3155	0.05	0.05	0	2.07106	-123.312	0.951853
3156	0.05	0.05	0	2.89937	-124.734	1.01153
3157	0.05	0.05	0	1.39768	-108.475	0.869648
3158	0.05	0.05	0	2.41812	-126.152	1.16296
3159	0.05	0.05	0	2.41812	-126.152	0.925683
3160	0.05	0.05	0	0.027051	-83.8653	0.664794
3161	0.05	0.05	0	0.989007	-102.955	1.22762
3162	0.05	0.05	0	2.10834	-113.803	1.10537
3163	0.05	0.05	0	3.61392	-143.944	1.26485
3164	0.05	0.05	0	3.28925	-138.972	0.965456
3165	0.05	0.05	0	3.78354	-133.652	0.961724
3166	0.05	0.05	0	3.31183	-129.052	0.965584
3167	0.05	0.05	0	3.60195	-133.849	1.03717
3168	0.05	0.05	0	3.34011	-131.843	0.985013
3169	0.05	0.05	0	5.24793	-139.615	1.05895
3170	0.05	0.05	0	3.77733	-128.311	0.919032
3171	0.05	0.05	0	3.77733	-128.311	0.950373
3172	0.05	0.05	0	3.67387	-134.072	1.0449
3173	0.05	0.05	0	4.18451	-141.719	1.05704
3174	0.05	0.05	0	5.47135	-139.02	0.980956
3175	0.05	0.05	0	5.58116	-140.68	1.01194
3176	0.05	0.05	0	4.6144	-145.79	1.03632
3177	0.05	0.05	0	4.8971	-136.824	0.938499
3178	0.05	0.05	0	3.63251	-131.841	0.963578
3179	0.05	0.05	0	4.31704	-283.754	2.15225
3180	0.05	0.05	0	4.31704	-283.754	0.529931
3181	0.05	0.05	0	4.31704	-283.754	0.531445
3182	0.05	0.05	0	4.62222	-154.527	0.544581
3183	0.05	0.05	0	3.47305	-133.098	0.861324
3184	0.05	0.05	0	3.47305	-133.098	0.91501
3185	0.05	0.05	0	3.44804	-131.676	0.989318
3186	0.05	0.05	0	3.60683	-131.076	0.995439
3187	0.05	0.05	0	2.30447	-123.977	0.945843
3188	0.05	0.05	0	2.63369	-124.594	1.00498
3189	0.05	0.05	0	2.11631	-134.649	1.0807
3190	0.05	0.05	0	2.30931	-120.448	0.894532
3191	0.05	0.05	0	1.85802	-116.994	0.971329
3192	0.05	0.05	0	1.41682	-102.511	0.876201
3193	0.05	0.05	0	2.33865	-125.328	1.22259
3194	0.05	0.05	0	2.33865	-125.328	0.632388
3195	0.05	0.05	0	3.50359	-125.706	1.00301
3196	0.05	0.05	0	4.14147	-127.064	1.01081
3197	0.05	0.05	0	1.99783	-116.804	0.919253
3198	0.05	0.05	0	3.2154	-128.59	1.1009
3199	0.05	0.05	0	4.38152	-137.645	1.07042
3200	0.05	0.05	0	5.55068	-143.619	1.0434
3201	0.05	0.05	0	4.93855	-274.372	1.91041
3202	0.05	0.05	0	5.10593	-147.101	0.536138
3203	0.05	0.05	0	4.36508	-143.455	0.975214
3204	0.05	0.05	0	4.59103	-138.544	0.965767
3205	0.05	0.05	0	5.30582	-134.957	0.974109
3206	0.05	0.05	0	6.04166	-143.693	1.06473
3207	0.05	0.05	0	5.81384	-150.125	1.04476
3208	0.05	0.05	0	5.43151	-144.159	0.960261
3209	0.05	0.05	0	5.97626	-157.642	1.09353
3210	0.05	0.05	0	6.91951	-146.869	0.931662
3211	0.05	0.05	0	8.56904	-300.396	2.04533
3212	0.05	0.05	0	8.56904	-300.396	0.546542
3213	0.05	0.05	0	8.6796	-295.338	0.983164
3214	0.05	0.05	0	9.75134	-333.318	1.1286
3215	0.05	0.05	0	9.71599	-415.328	1.24604
3216	0.05	0.05	0	10	-155.899	0.375364
3217	0.05	0.05	0	8.91475	-293.669	1.88371
3218	0.05	0.05	0	6.74835	-148.624	0.506096
3219	0.05	0.05	0	8.04931	-169.283	1.139
3220	0.05	0.05	0	10	-273.552	1.61594
3221	0.05	0.05	0	10	-162.92	0.595573
3222	0.05	0.05	0	8.99445	-158.644	0.973752
3223	0.05	0.05	0	7.17693	-148.981	0.939092
3224	0.05	0.05	0	5.68298	-146.996	0.986672
3225	0.05	0.05	0	5.0967	-141.619	0.963423
3226	0.05	0.05	0	4.71798	-142.568	1.0067
3227	0.05	0.05	0	5.34474	-146.356	1.02657
3228	0.05	0.05	0	5.63864	-150.851	1.03071
3229	0.05	0.05	0	4.91955	-143.75	0.952931
3230	0.05	0.05	0	5.44648	-138.605	0.964208
3231	0.05	0.05	0	5.38356	-147.523	1.06434
3232	0.05	0.05	0	6.47257	-153.706	1.04191
3233	0.05	0.05	0	6.32465	-152.037	0.989144
3234	0.05	0.05	0	7.93438	-298.851	1.96564
3235	0.05	0.05	0	9.60569	-294.841	0.986582
3236	0.05	0.05	0	9.37432	-163.186	0.553471
3237	0.05	0.05	0	8.42457	-175.863	1.07769
3238	0.05	0.05	0	9.57875	-298.16	1.6954
3239	0.05	0.05	0	9.57875	-298.16	0.545874
3240	0.05	0.05	0	9.61396	-170.124	0.57058
3241	0.05	0.05	0	10	-413.058	2.42798
3242	0.05	0.05	0	10	-297.298	0.719749
3243	0.05	0.05	0	10	-333.169	1.12066
3244	0.05	0.05	0	10	-292.359	0.877512
3245	0.05	0.05	0	10	-292.359	0.515638
3246	0.05	0.05	0	10	-297.779	1.01854
3247	0.05	0.05	0	10	-297.779	0.557307
3248	0.05	0.05	0	8.98229	-415.637	1.39579
3249	0.05	0.05	0	8.98229	-415.637	0.718054
3250	0.05	0.05	0	8.98229	-415.637	0.369048
3251	0.05	0.05	0	8.62354	-157.748	0.379534
3252	0.05	0.05	0	9.50828	-154.152	0.9772
