iteration	alpha_actor	alpha_critic	gamma	negReward	fit	ratio
2911	0.05	0.05	0	2.26753	-121.592	1.39102
2912	0.05	0.05	0	2.1005	-128.096	1.05349
2913	0.05	0.05	0	1.37907	-108.964	0.850642
2914	0.05	0.05	0	0.0618942	-81.7761	0.750489
2915	0.05	0.05	0	1.10176	-101.354	1.23941
2916	0.05	0.05	0	0.392549	-87.3039	0.861372
2917	0.05	0.05	0	0.109264	-82.8431	0.948904
2918	0.05	0.05	0	0	-85.0329	1.02643
2919	0.05	0.05	0	0	-84.032	0.98823
2920	0.05	0.05	0	0	-84.6271	1.00708
2921	0.05	0.05	0	1.36879	-112.552	1.32997
2922	0.05	0.05	0	1.24073	-105.918	0.941066
2923	0.05	0.05	0	1.24073	-105.918	0.770353
2924	0.05	0.05	0	0.186814	-83.7067	0.790294
2925	0.05	0.05	0	0.139672	-82.2366	0.982438
2926	0.05	0.05	0	0.686121	-96.0287	1.16771
2927	0.05	0.05	0	1.46459	-110.293	1.14855
2928	0.05	0.05	0	1.11568	-108.743	0.985947
2929	0.05	0.05	0	3.18039	-134.278	1.23482
2930	0.05	0.05	0	2.62738	-120.592	0.898076
2931	0.05	0.05	0	2.45366	-123.305	1.0225
2932	0.05	0.05	0	1.55442	-115.44	0.936219
2933	0.05	0.05	0	2.40682	-116.938	1.01297
2934	0.05	0.05	0	2.9356	-125.167	1.07037
2935	0.05	0.05	0	2.05774	-116.265	0.928879
2936	0.05	0.05	0	0.760521	-96.2438	0.827797
2937	0.05	0.05	0	0	-82.3266	0.855397
2938	0.05	0.05	0	0	-84.7267	1.02915
2939	0.05	0.05	0	0.489453	-88.5607	1.04525
2940	0.05	0.05	0	0	-84.7398	0.956855
2941	0.05	0.05	0	0.304099	-86.5527	1.02139
2942	0.05	0.05	0	1.01134	-104.497	1.20733
2943	0.05	0.05	0	0	-83.9458	0.80333
2944	0.05	0.05	0	0.620412	-95.9016	1.14242
2945	0.05	0.05	0	0.387421	-85.8967	0.895675
2946	0.05	0.05	0	1.56035	-107.132	1.24721
2947	0.05	0.05	0	2.0139	-123.463	1.15244
2948	0.05	0.05	0	2.0139	-123.463	0.722656
2949	0.05	0.05	0	3.09874	-137.176	1.11107
2950	0.05	0.05	0	2.22482	-118.02	0.860359
2951	0.05	0.05	0	2.22482	-118.02	0.833311
2952	0.05	0.05	0	1.44391	-109.537	0.928118
2953	0.05	0.05	0	1.22747	-108.327	0.988951
2954	0.05	0.05	0	1.45379	-114.956	1.0612
2955	0.05	0.05	0	0.467765	-90.0175	0.783061
2956	0.05	0.05	0	1.23244	-105.057	1.16708
2957	0.05	0.05	0	1.37427	-108.492	1.0327
2958	0.05	0.05	0	2.13503	-110.989	1.02302
2959	0.05	0.05	0	2.05135	-113.832	1.02561
2960	0.05	0.05	0	3.12424	-125.506	1.10256
2961	0.05	0.05	0	3.24058	-122.915	0.979357
2962	0.05	0.05	0	2.47533	-124.078	1.00946
2963	0.05	0.05	0	2.22455	-121.678	0.980653
2964	0.05	0.05	0	1.52771	-116.715	0.959219
2965	0.05	0.05	0	2.30396	-122.466	1.04927
2966	0.05	0.05	0	2.25689	-118.272	0.965753
2967	0.05	0.05	0	2.45928	-115.665	0.977959
2968	0.05	0.05	0	2.41548	-130.391	1.12732
2969	0.05	0.05	0	2.06186	-119.26	0.91463
2970	0.05	0.05	0	2.17952	-122.676	1.02865
2971	0.05	0.05	0	3.54336	-131.25	1.06989
2972	0.05	0.05	0	4.01109	-141.775	1.08019
2973	0.05	0.05	0	4.62417	-138.869	0.979499
2974	0.05	0.05	0	4.64014	-149.637	1.07754
2975	0.05	0.05	0	5.57946	-152.954	1.02217
2976	0.05	0.05	0	6.36978	-154.421	1.00959
2977	0.05	0.05	0	7.65278	-414.171	2.68209
2978	0.05	0.05	0	7.75047	-158.345	0.382317
2979	0.05	0.05	0	8.42603	-161.443	1.01956
2980	0.05	0.05	0	10	-303.092	1.8774
2981	0.05	0.05	0	10	-313.048	1.03285
2982	0.05	0.05	0	10	-167.118	0.533841
2983	0.05	0.05	0	10	-152.699	0.913718
2984	0.05	0.05	0	10	-162.797	1.06613
2985	0.05	0.05	0	10	-449.127	2.75883
2986	0.05	0.05	0	10	-334.614	0.745031
2987	0.05	0.05	0	10	-334.614	0.909764
2988	0.05	0.05	0	9.8597	-303.654	0.907475
2989	0.05	0.05	0	10	-293.111	0.96528
2990	0.05	0.05	0	10	-299.314	1.02117
2991	0.05	0.05	0	10	-299.314	0.530162
2992	0.05	0.05	0	10	-299.314	0.548942
2993	0.05	0.05	0	9.11458	-160.838	0.537354
2994	0.05	0.05	0	9.38603	-155.175	0.964794
2995	0.05	0.05	0	9.11141	-156.778	1.01033
2996	0.05	0.05	0	6.94166	-151.888	0.96881
2997	0.05	0.05	0	5.96518	-149.406	0.98366
2998	0.05	0.05	0	5.50571	-144.108	0.964538
2999	0.05	0.05	0	5.10529	-142.854	0.991296
3000	0.05	0.05	0	5.73524	-141.225	0.988598
3001	0.05	0.05	0	5.69311	-146.995	1.04086
3002	0.05	0.05	0	7.15841	-143.893	0.978899
3003	0.05	0.05	0	6.73718	-150.827	1.04819
3004	0.05	0.05	0	6.55904	-153.917	1.02049
3005	0.05	0.05	0	7.78617	-157.742	1.02485
3006	0.05	0.05	0	7.65213	-275.089	1.74392
3007	0.05	0.05	0	7.65213	-275.089	0.597601
3008	0.05	0.05	0	7.65213	-275.089	0.549365
3009	0.05	0.05	0	7.65213	-275.089	0.702656
3010	0.05	0.05	0	9.1917	-164.944	0.599601
3011	0.05	0.05	0	8.43122	-153.646	0.931502
3012	0.05	0.05	0	9.33097	-298.147	1.94048
3013	0.05	0.05	0	9.33097	-298.147	0.544366
3014	0.05	0.05	0	10	-418.533	1.40378
3015	0.05	0.05	0	10	-298.065	0.712166
3016	0.05	0.05	0	10	-449.02	1.50645
3017	0.05	0.05	0	9.38061	-164.918	0.367284
3018	0.05	0.05	0	7.79153	-289.863	1.75762
3019	0.05	0.05	0	7.91108	-156.569	0.540149
3020	0.05	0.05	0	7.74597	-295.666	1.8884
3021	0.05	0.05	0	7.74597	-295.666	0.527902
3022	0.05	0.05	0	7.74597	-295.666	0.525408
3023	0.05	0.05	0	8.51251	-268.417	0.907837
3024	0.05	0.05	0	8.51251	-268.417	0.591259
3025	0.05	0.05	0	9.02855	-153.298	0.571119
3026	0.05	0.05	0	9.37653	-155.812	1.0164
3027	0.05	0.05	0	8.61819	-162.581	1.04345
3028	0.05	0.05	0	9.7578	-162.11	0.997101
3029	0.05	0.05	0	8.58595	-272.487	1.68088
3030	0.05	0.05	0	8.58595	-272.487	0.555498
3031	0.05	0.05	0	8.58595	-272.487	0.575866
3032	0.05	0.05	0	8.58595	-272.487	0.576702
3033	0.05	0.05	0	8.29605	-166.128	0.609674
3034	0.05	0.05	0	6.46706	-147.286	0.886576
3035	0.05	0.05	0	5.35169	-149.953	1.01811
3036	0.05	0.05	0	5.94332	-138.658	0.924675
3037	0.05	0.05	0	5.88668	-146.023	1.05312
3038	0.05	0.05	0	6.55275	-152.145	1.04192
3039	0.05	0.05	0	7.0825	-160.147	1.05259
3040	0.05	0.05	0	9.25902	-170.518	1.06476
3041	0.05	0.05	0	10	-291.151	1.70744
3042	0.05	0.05	0	10	-291.151	0.564328
3043	0.05	0.05	0	9.44631	-155.875	0.535374
3044	0.05	0.05	0	8.1093	-299.174	1.91933
3045	0.05	0.05	0	7.34528	-290.413	0.970715
3046	0.05	0.05	0	7.34528	-290.413	0.540307
3047	0.05	0.05	0	7.34528	-290.413	0.515284
3048	0.05	0.05	0	7.34528	-290.413	0.518538
3049	0.05	0.05	0	7.34528	-290.413	0.545733
3050	0.05	0.05	0	7.18145	-164.955	0.568002
3051	0.05	0.05	0	6.79566	-147.632	0.894984
3052	0.05	0.05	0	6.60565	-148.884	1.00848
3053	0.05	0.05	0	6.77584	-157.628	1.05873
3054	0.05	0.05	0	7.67006	-301.807	1.91468
3055	0.05	0.05	0	7.64277	-202.671	0.671524
3056	0.05	0.05	0	7.89963	-297.534	1.46807
3057	0.05	0.05	0	8.5935	-147.759	0.496611
3058	0.05	0.05	0	7.79848	-161.315	1.09175
3059	0.05	0.05	0	9.00313	-167.176	1.03633
3060	0.05	0.05	0	9.11708	-170.012	1.01697
3061	0.05	0.05	0	8.62548	-158.688	0.933394
3062	0.05	0.05	0	7.2863	-291.094	1.83438
3063	0.05	0.05	0	7.02391	-158.052	0.542958
3064	0.05	0.05	0	7.65845	-166.268	1.05198
3065	0.05	0.05	0	7.65845	-166.268	0.941059
3066	0.05	0.05	0	5.72495	-146.587	0.881632
3067	0.05	0.05	0	6.20513	-147.977	1.00948
3068	0.05	0.05	0	6.19966	-146.025	0.98681
3069	0.05	0.05	0	5.92015	-289.086	1.9797
3070	0.05	0.05	0	5.85603	-289.651	1.00195
3071	0.05	0.05	0	5.65628	-152.622	0.526917
3072	0.05	0.05	0	5.46311	-151.056	0.98974
3073	0.05	0.05	0	4.24598	-139.005	0.92022
3074	0.05	0.05	0	5.73838	-148.377	1.06742
3075	0.05	0.05	0	4.80378	-147.234	0.992297
3076	0.05	0.05	0	6.12341	-285.909	1.94187
3077	0.05	0.05	0	6.17843	-151.919	0.531355
3078	0.05	0.05	0	6.99616	-149.86	0.986446
3079	0.05	0.05	0	6.98465	-147.931	0.987127
3080	0.05	0.05	0	7.20035	-164.021	1.10876
3081	0.05	0.05	0	6.48322	-154.222	0.940259
3082	0.05	0.05	0	7.43303	-152.036	0.985827
3083	0.05	0.05	0	5.82668	-156.88	1.03186
3084	0.05	0.05	0	6.2548	-151.997	0.968871
3085	0.05	0.05	0	6.24011	-161.982	1.0657
3086	0.05	0.05	0	6.29565	-155.201	0.958133
3087	0.05	0.05	0	7.38787	-153.729	0.99052
3088	0.05	0.05	0	6.3289	-144.826	0.942084
3089	0.05	0.05	0	6.91957	-150.961	1.04236
3090	0.05	0.05	0	7.49048	-190.975	1.26506
3091	0.05	0.05	0	7.33636	-147.367	0.771659
3092	0.05	0.05	0	7.66492	-154.089	1.04561
3093	0.05	0.05	0	8.81842	-152.699	0.990976
3094	0.05	0.05	0	8.12269	-154.057	1.00889
3095	0.05	0.05	0	10	-299.329	1.94298
3096	0.05	0.05	0	10	-304.217	1.01633
3097	0.05	0.05	0	10	-310.799	1.02163
3098	0.05	0.05	0	9.46339	-297.089	0.955889
3099	0.05	0.05	0	9.46339	-297.089	0.566387
3100	0.05	0.05	0	8.56839	-153.973	0.518273
3101	0.05	0.05	0	9.32538	-190.582	1.23776
3102	0.05	0.05	0	7.60533	-158.241	0.830306
3103	0.05	0.05	0	9.1753	-188.792	1.19306
3104	0.05	0.05	0	8.93012	-160.718	0.851297
3105	0.05	0.05	0	10	-160.434	0.998233
3106	0.05	0.05	0	10	-324.054	2.01986
3107	0.05	0.05	0	9.3234	-294.776	0.909653
3108	0.05	0.05	0	9.3234	-294.776	0.55639
3109	0.05	0.05	0	9.04466	-161.309	0.547226
3110	0.05	0.05	0	8.41823	-293.953	1.8223
3111	0.05	0.05	0	8.41823	-293.953	0.527044
3112	0.05	0.05	0	8.73605	-164.417	0.559329
3113	0.05	0.05	0	7.21315	-151.229	0.919791
3114	0.05	0.05	0	5.30425	-284.578	1.88177
3115	0.05	0.05	0	5.30425	-284.578	0.485934
3116	0.05	0.05	0	5.30425	-284.578	0.548695
3117	0.05	0.05	0	6.0482	-144.247	0.506881
3118	0.05	0.05	0	6.2527	-184.184	1.27686
3119	0.05	0.05	0	6.33882	-146.588	0.795877
3120	0.05	0.05	0	7.37808	-411.379	2.80637
3121	0.05	0.05	0	8.05164	-154.02	0.3744
3122	0.05	0.05	0	8.80948	-415.685	2.6989
3123	0.05	0.05	0	9.00296	-168.866	0.406234
3124	0.05	0.05	0	10	-163.453	0.967949
3125	0.05	0.05	0	8.74815	-292.763	1.79111
3126	0.05	0.05	0	7.62472	-149.255	0.509816
3127	0.05	0.05	0	6.5859	-147.652	0.989261
3128	0.05	0.05	0	6.67366	-144.495	0.978618
3129	0.05	0.05	0	6.56771	-163.219	1.12958
3130	0.05	0.05	0	7.93265	-297.282	1.82137
3131	0.05	0.05	0	7.83429	-292.005	0.982248
3132	0.05	0.05	0	7.83429	-292.005	0.533583
3133	0.05	0.05	0	8.84989	-192.883	0.660549
3134	0.05	0.05	0	6.30972	-145.85	0.756155
3135	0.05	0.05	0	6.4429	-152.198	1.04353
3136	0.05	0.05	0	5.09787	-272.344	1.7894
3137	0.05	0.05	0	5.31512	-143.87	0.528267
3138	0.05	0.05	0	6.46867	-198.836	1.38205
3139	0.05	0.05	0	6.54072	-143.014	0.719255
3140	0.05	0.05	0	7.659	-415.029	2.90201
3141	0.05	0.05	0	8.86783	-280.95	0.676941
3142	0.05	0.05	0	7.03402	-152.383	0.542385
3143	0.05	0.05	0	7.67572	-158.65	1.04113
3144	0.05	0.05	0	7.90616	-154.135	0.971542
3145	0.05	0.05	0	9.74993	-294.202	1.90873
3146	0.05	0.05	0	9.74993	-294.202	0.572625
3147	0.05	0.05	0	10	-205.666	0.699063
3148	0.05	0.05	0	8.97252	-294.481	1.43184
3149	0.05	0.05	0	10	-288.087	0.978287
3150	0.05	0.05	0	10	-294.268	1.02146
3151	0.05	0.05	0	10	-294.268	0.566708
3152	0.05	0.05	0	9.6729	-293.694	0.998048
3153	0.05	0.05	0	9.40246	-312.629	1.06447
3154	0.05	0.05	0	9.40246	-312.629	0.505806
3155	0.05	0.05	0	9.40246	-312.629	0.527931
3156	0.05	0.05	0	9.40246	-312.629	0.514714
3157	0.05	0.05	0	7.69213	-271.12	0.867228
3158	0.05	0.05	0	7.69213	-271.12	0.527605
3159	0.05	0.05	0	9.64583	-162.379	0.598919
3160	0.05	0.05	0	8.52199	-295.346	1.81887
3161	0.05	0.05	0	8.52199	-295.346	0.541498
3162	0.05	0.05	0	8.94662	-283.883	0.961187
3163	0.05	0.05	0	7.78123	-293.745	1.03474
3164	0.05	0.05	0	7.78123	-293.745	0.572469
3165	0.05	0.05	0	7.78123	-293.745	0.507467
3166	0.05	0.05	0	8.99592	-163.923	0.558047
3167	0.05	0.05	0	8.90251	-160.713	0.980415
3168	0.05	0.05	0	8.70267	-157.241	0.978398
3169	0.05	0.05	0	9.0721	-297.853	1.89424
3170	0.05	0.05	0	7.21249	-159.389	0.535127
3171	0.05	0.05	0	7.86602	-160.709	1.00828
3172	0.05	0.05	0	7.86602	-160.709	0.908657
3173	0.05	0.05	0	6.94762	-153.384	0.954422
3174	0.05	0.05	0	7.3633	-295.024	1.92343
3175	0.05	0.05	0	6.96147	-149.77	0.507654
3176	0.05	0.05	0	7.36839	-156.699	1.04626
3177	0.05	0.05	0	7.47331	-159.778	1.01965
3178	0.05	0.05	0	8.32676	-152.492	0.954402
3179	0.05	0.05	0	6.92938	-152.777	1.00186
3180	0.05	0.05	0	9.25942	-274.327	1.79561
3181	0.05	0.05	0	10	-190.599	0.694789
3182	0.05	0.05	0	9.3165	-300.638	1.57733
3183	0.05	0.05	0	9.3165	-300.638	0.520932
3184	0.05	0.05	0	9.21463	-296.971	0.987803
3185	0.05	0.05	0	9.39572	-162.023	0.545587
3186	0.05	0.05	0	9.39572	-162.023	0.943617
3187	0.05	0.05	0	10	-159.501	0.984434
3188	0.05	0.05	0	9.5391	-294.094	1.84384
3189	0.05	0.05	0	9.5391	-294.094	0.527731
3190	0.05	0.05	0	9.5391	-294.094	0.547799
3191	0.05	0.05	0	7.7382	-160.611	0.546122
3192	0.05	0.05	0	6.30376	-153.46	0.955472
3193	0.05	0.05	0	5.38132	-283.861	1.84975
3194	0.05	0.05	0	5.38132	-283.861	0.512555
3195	0.05	0.05	0	5.30229	-280.212	0.987144
3196	0.05	0.05	0	5.79226	-142.068	0.507001
3197	0.05	0.05	0	5.27255	-144.916	1.02005
3198	0.05	0.05	0	6.30876	-155.261	1.07139
3199	0.05	0.05	0	6.71106	-154.661	0.996136
3200	0.05	0.05	0	5.80072	-275.22	1.77951
3201	0.05	0.05	0	5.89706	-293.667	1.06702
3202	0.05	0.05	0	5.89706	-293.667	0.51766
3203	0.05	0.05	0	5.89706	-293.667	0.53635
3204	0.05	0.05	0	6.32617	-143.974	0.490263
3205	0.05	0.05	0	5.66808	-144.66	1.00476
3206	0.05	0.05	0	4.76369	-156.012	1.07847
3207	0.05	0.05	0	4.4662	-142.927	0.916132
3208	0.05	0.05	0	4.0596	-137.826	0.964307
3209	0.05	0.05	0	5.57418	-150.974	1.09539
3210	0.05	0.05	0	5.60219	-155.729	1.0315
3211	0.05	0.05	0	7.45334	-147.929	0.949912
3212	0.05	0.05	0	5.95694	-137.795	0.931497
3213	0.05	0.05	0	6.67712	-157.236	1.14108
3214	0.05	0.05	0	8.03363	-158.862	1.01034
3215	0.05	0.05	0	7.62923	-154.104	0.970051
3216	0.05	0.05	0	6.59739	-293.718	1.90598
3217	0.05	0.05	0	7.9442	-159.478	0.542962
3218	0.05	0.05	0	7.64346	-269.987	1.69295
3219	0.05	0.05	0	7.94845	-278.229	1.03052
3220	0.05	0.05	0	7.47689	-287.01	1.03156
3221	0.05	0.05	0	7.00727	-288.935	1.00671
3222	0.05	0.05	0	7.00727	-288.935	0.561012
3223	0.05	0.05	0	8.24703	-162.547	0.562571
3224	0.05	0.05	0	6.40391	-288.489	1.7748
3225	0.05	0.05	0	6.68519	-163.14	0.565499
3226	0.05	0.05	0	7.45764	-152.22	0.933066
3227	0.05	0.05	0	7.25008	-295.097	1.93862
3228	0.05	0.05	0	7.25008	-295.097	0.46705
3229	0.05	0.05	0	7.25008	-295.097	0.495933
3230	0.05	0.05	0	7.25008	-295.097	0.516327
3231	0.05	0.05	0	7.25008	-295.097	0.497492
3232	0.05	0.05	0	7.50519	-279.022	0.945526
3233	0.05	0.05	0	7.50519	-279.022	0.721106
3234	0.05	0.05	0	5.34431	-179.52	0.643391
3235	0.05	0.05	0	5.34431	-179.52	0.786095
3236	0.05	0.05	0	5.34431	-179.52	0.803822
3237	0.05	0.05	0	5.59145	-159.551	0.888762
3238	0.05	0.05	0	4.43054	-134.649	0.843923
3239	0.05	0.05	0	4.43543	-141.194	1.04861
3240	0.05	0.05	0	4.00164	-132.074	0.935412
3241	0.05	0.05	0	4.13782	-127.145	0.962677
3242	0.05	0.05	0	3.63253	-139.658	1.09841
3243	0.05	0.05	0	3.5635	-134.844	0.965529
3244	0.05	0.05	0	3.42771	-131.058	0.971927
3245	0.05	0.05	0	2.32828	-130.735	0.997535
3246	0.05	0.05	0	2.93346	-129.799	0.99284
3247	0.05	0.05	0	1.44887	-110.402	0.85056
3248	0.05	0.05	0	0.93528	-101.138	0.916088
3249	0.05	0.05	0	1.78521	-114.645	1.13355
3250	0.05	0.05	0	2.09769	-121.282	1.05789
3251	0.05	0.05	0	1.46597	-119.484	0.985182
3252	0.05	0.05	0	2.11374	-113.883	0.953122
3253	0.05	0.05	0	2.23023	-115.104	1.01072
3254	0.05	0.05	0	2.9092	-125.697	1.09202
3255	0.05	0.05	0	2.32418	-120.227	0.956482
3256	0.05	0.05	0	3.82676	-140.746	1.17067
3257	0.05	0.05	0	4.57353	-138.073	0.981015
3258	0.05	0.05	0	4.90574	-149.348	1.08166
3259	0.05	0.05	0	4.79886	-146.463	0.980681
3260	0.05	0.05	0	5.12262	-143.268	0.978187
3261	0.05	0.05	0	5.33414	-141.455	0.987348
3262	0.05	0.05	0	3.35503	-135.578	0.958449
3263	0.05	0.05	0	4.77487	-148.776	1.09735
3264	0.05	0.05	0	5.82397	-133.985	0.900585
3265	0.05	0.05	0	6.45194	-153.219	1.14355
3266	0.05	0.05	0	5.19619	-138.725	0.9054
3267	0.05	0.05	0	5.23833	-275.238	1.98406
3268	0.05	0.05	0	7.03512	-162.944	0.592012
3269	0.05	0.05	0	8.10403	-157.53	0.966776
3270	0.05	0.05	0	8.77406	-166.1	1.0544
3271	0.05	0.05	0	8.12142	-159.585	0.960779
3272	0.05	0.05	0	7.77749	-151.324	0.948233
3273	0.05	0.05	0	8.53928	-327.267	2.16269
3274	0.05	0.05	0	6.56214	-151.262	0.462198
3275	0.05	0.05	0	6.87993	-159.116	1.05192
3276	0.05	0.05	0	5.46491	-138.452	0.870132
3277	0.05	0.05	0	5.86703	-156.66	1.13152
3278	0.05	0.05	0	6.35259	-145.562	0.929156
3279	0.05	0.05	0	6.8223	-153.731	1.05612
3280	0.05	0.05	0	7.6957	-157.095	1.02188
3281	0.05	0.05	0	6.9387	-159.874	1.01769
3282	0.05	0.05	0	6.58911	-162.351	1.0155
3283	0.05	0.05	0	5.5137	-150.19	0.925091
3284	0.05	0.05	0	4.73062	-137.834	0.917735
3285	0.05	0.05	0	3.76219	-132.072	0.958196
3286	0.05	0.05	0	3.61524	-126.185	0.955428
3287	0.05	0.05	0	2.27626	-122.724	0.972568
3288	0.05	0.05	0	1.176	-107.652	0.877189
3289	0.05	0.05	0	1.176	-107.652	0.783104
3290	0.05	0.05	0	0.375597	-86.7858	0.806169
3291	0.05	0.05	0	1.42512	-114.656	1.32114
3292	0.05	0.05	0	2.41925	-135.39	1.18083
3293	0.05	0.05	0	1.39483	-113.872	0.841068
3294	0.05	0.05	0	0.71638	-94.9983	0.834256
3295	0.05	0.05	0	2.12814	-123.258	1.29747
3296	0.05	0.05	0	1.80462	-114.209	0.926587
3297	0.05	0.05	0	2.42318	-122.975	1.07676
3298	0.05	0.05	0	2.22482	-116.599	0.948148
3299	0.05	0.05	0	2.49206	-119.329	1.02342
3300	0.05	0.05	0	1.87655	-117.152	0.981753
3301	0.05	0.05	0	3.39937	-129.094	1.10194
3302	0.05	0.05	0	2.36091	-122.271	0.947147
3303	0.05	0.05	0	3.29	-275.754	2.25526
3304	0.05	0.05	0	5.42952	-290.511	1.05352
3305	0.05	0.05	0	4.86549	-145.927	0.502311
3306	0.05	0.05	0	3.63259	-131.523	0.901294
3307	0.05	0.05	0	4.16317	-151.745	1.15375
3308	0.05	0.05	0	3.02824	-129.395	0.852712
3309	0.05	0.05	0	3.85487	-134.653	1.04063
3310	0.05	0.05	0	5.13563	-155.1	1.15185
3311	0.05	0.05	0	4.0724	-144.14	0.929337
3312	0.05	0.05	0	3.31163	-123.446	0.856428
3313	0.05	0.05	0	3.38034	-126.046	1.02107
3314	0.05	0.05	0	3.99427	-131.703	1.04487
3315	0.05	0.05	0	2.58979	-124.012	0.941604
3316	0.05	0.05	0	2.13543	-117.036	0.943751
3317	0.05	0.05	0	2.13543	-117.036	0.949051
3318	0.05	0.05	0	2.81677	-127.92	1.09299
3319	0.05	0.05	0	2.05493	-117.8	0.92089
3320	0.05	0.05	0	1.40293	-111.137	0.943438
3321	0.05	0.05	0	0.914582	-96.7813	0.870829
3322	0.05	0.05	0	0	-85.6094	0.884565
3323	0.05	0.05	0	0	-85.5367	0.999151
3324	0.05	0.05	0	0	-84.2299	0.984722
3325	0.05	0.05	0	0.447748	-90.0889	1.06956
3326	0.05	0.05	0	1.06198	-105.89	1.1754
3327	0.05	0.05	0	0.843013	-98.7448	0.932522
3328	0.05	0.05	0	0.843013	-98.7448	0.840508
3329	0.05	0.05	0	1.89627	-113.989	1.15438
3330	0.05	0.05	0	0.839515	-98.3844	0.863102
3331	0.05	0.05	0	0	-82.9837	0.843464
3332	0.05	0.05	0	1.42641	-114.749	1.38279
3333	0.05	0.05	0	2.0647	-117.486	1.02386
3334	0.05	0.05	0	0.507333	-90.3676	0.769175
3335	0.05	0.05	0	0.989849	-101.623	1.12455
3336	0.05	0.05	0	1.82985	-118.793	1.16896
3337	0.05	0.05	0	1.55766	-104.927	0.883277
3338	0.05	0.05	0	1.30144	-103.763	0.988907
3339	0.05	0.05	0	1.21472	-103.399	0.996485
3340	0.05	0.05	0	0.213311	-85.8945	0.830711
3341	0.05	0.05	0	0	-83.6434	0.973792
3342	0.05	0.05	0	0.863374	-100.003	1.19558
3343	0.05	0.05	0	1.40452	-114.221	1.14218
3344	0.05	0.05	0	2.36376	-118.103	1.03399
3345	0.05	0.05	0	2.87485	-124.5	1.05417
3346	0.05	0.05	0	2.36965	-123.285	0.990235
3347	0.05	0.05	0	3.06552	-128.297	1.04066
3348	0.05	0.05	0	4.8266	-150.765	1.17512
3349	0.05	0.05	0	3.23644	-130.753	0.867263
3350	0.05	0.05	0	2.76588	-130.404	0.997331
3351	0.05	0.05	0	3.5331	-136.985	1.05047
3352	0.05	0.05	0	2.94836	-123.963	0.904935
3353	0.05	0.05	0	3.43443	-125.145	1.00954
3354	0.05	0.05	0	3.80831	-132.764	1.06088
3355	0.05	0.05	0	4.2277	-278.42	2.09711
3356	0.05	0.05	0	4.2277	-278.42	0.506397
3357	0.05	0.05	0	4.84277	-140.128	0.503297
3358	0.05	0.05	0	5.07191	-146.7	1.0469
3359	0.05	0.05	0	4.66566	-148.709	1.0137
3360	0.05	0.05	0	4.44211	-144.089	0.968933
3361	0.05	0.05	0	2.97471	-124.946	0.867145
3362	0.05	0.05	0	4.6617	-136.49	1.09239
3363	0.05	0.05	0	2.95832	-129.532	0.949019
3364	0.05	0.05	0	2.3401	-115.573	0.892236
3365	0.05	0.05	0	3.0285	-257.326	2.22652
3366	0.05	0.05	0	3.82167	-131.139	0.509624
3367	0.05	0.05	0	3.89312	-130.681	0.996501
3368	0.05	0.05	0	2.48337	-119.593	0.915157
3369	0.05	0.05	0	2.44032	-121.405	1.01515
3370	0.05	0.05	0	1.88412	-117.489	0.967742
3371	0.05	0.05	0	0.929044	-96.9421	0.825117
3372	0.05	0.05	0	0	-84.2563	0.86914
3373	0.05	0.05	0	0	-83.6178	0.992422
3374	0.05	0.05	0	0.52884	-89.4526	1.06978
3375	0.05	0.05	0	1.95729	-113.523	1.26908
3376	0.05	0.05	0	1.64184	-117.237	1.03272
3377	0.05	0.05	0	1.64184	-117.237	0.791286
3378	0.05	0.05	0	0	-83.1855	0.709549
3379	0.05	0.05	0	0.572259	-94.931	1.1412
3380	0.05	0.05	0	0.995452	-101.676	1.07105
3381	0.05	0.05	0	1.02052	-105.235	1.03501
3382	0.05	0.05	0	0	-83.7438	0.795778
3383	0.05	0.05	0	0	-85.2071	1.01747
3384	0.05	0.05	0	0	-86.1368	1.01091
3385	0.05	0.05	0	0	-84.7116	0.983454
3386	0.05	0.05	0	0	-84.3398	0.995611
3387	0.05	0.05	0	0	-85.5579	1.01444
3388	0.05	0.05	0	0	-84.3723	0.986143
3389	0.05	0.05	0	0	-84.7814	1.00485
3390	0.05	0.05	0	1.09197	-107.487	1.26781
3391	0.05	0.05	0	1.09197	-107.487	0.915111
3392	0.05	0.05	0	0.786785	-96.3896	0.896758
3393	0.05	0.05	0	1.02487	-102.043	1.05865
3394	0.05	0.05	0	1.11079	-102.998	1.00936
3395	0.05	0.05	0	1.75823	-109.596	1.06406
3396	0.05	0.05	0	2.2922	-121.226	1.10611
3397	0.05	0.05	0	1.56501	-107.649	0.887999
3398	0.05	0.05	0	0	-85.7297	0.796385
3399	0.05	0.05	0	0	-85.5406	0.997795
3400	0.05	0.05	0	0.306388	-86.4478	1.0106
3401	0.05	0.05	0	1.2414	-118.279	1.36821
3402	0.05	0.05	0	2.38853	-126.979	1.07356
3403	0.05	0.05	0	2.46192	-120.086	0.945719
3404	0.05	0.05	0	2.01697	-121.317	1.01025
3405	0.05	0.05	0	1.07479	-100.885	0.831577
3406	0.05	0.05	0	0	-84.2589	0.835198
3407	0.05	0.05	0	0	-84.6579	1.00474
3408	0.05	0.05	0	0.101967	-82.0303	0.968962
3409	0.05	0.05	0	1.46039	-107.333	1.30845
3410	0.05	0.05	0	2.43806	-125.732	1.17142
3411	0.05	0.05	0	3.46962	-141.304	1.12385
3412	0.05	0.05	0	4.24266	-141.69	1.00273
3413	0.05	0.05	0	3.34934	-134.804	0.951403
